Sr No.,School Name,UDISE Code,State,District,Block,Cluster,Village,PIN Code,Address,Email,School Management,School Category,School Type,Classes From–To,Rural/Urban,School Status,LGD Village,LGD Panchayat,LGD Block
1361,"Z.P.UPS, NARSALA",27090704601,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, TARSA 1 ",NARSALA,441401.0,AT NARSALA THA MPUDA DIST NAGPUR,zpnarsala123@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Narsala,Narsala,Mouda
1362,"Z.P.PS, BABDEO",27090704701,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, TARSA 1 ",BABDEO,441106.0,At-Babdeo Tah-mouda Dist-Nagpur,zpbabdeo@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Babadeo,Babdeo,Mouda
1363,"SHRIRAM PS ,BABDEO",27090704702,MAHARASHTRA,NAGPUR,MOUDA,,BABDEO,441106.0,,,Private Unaided (Recognized) ,Primary,3-Co-educational,1–4,,Permanently Closed,,,
1364,"SHRIRAM VDY. ,BABDEO",27090704703,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, TARSA 1 ",BABDEO,441106.0,AT POST BABDEO THA MOUDA DIST NAGPUR,vaidyagarun70@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Rural,Operational,Babadeo,Babdeo,Mouda
1365,"Z.P.PS ,SAWARGAON",27090704801,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, TARSA 1 ",SAWARGAON,441106.0,AT SAWARGAON TAH MOUDA DIST NAGPUR,thakresanjay616@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Sawargaon,Babdeo,Mouda
1366,"Z.P.PS, HIVRA(GANGNER)",27090704901,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, TARSA 1 ",HIVRA(GANGNER),441106.0,AT HIWRA TAH MOUDA DIST NAGPUR,zppshiwrag@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Hiwara (Balhe),Gangner,Mouda
1367,"Z.P.PS, KUMBHAPUR",27090705001,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, TARSA 1 ",KUMBHAPUR,441106.0,At-kumbhapur tha-mouda dist-nagpur,kumbhapurzpschool@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Kumbhapur,Narsala,Mouda
1368,"Z.P. UPS, KOPRA",27090705101,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, TARSA 1 ",KOPRA,441106.0,"AT KOPRA,POST BABDEO,TAH. MOUDA,DIST. NAGPUR",naikwarshankar@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Kopara,Narsala,Mouda
1369,"Z.P.PS, KIRNAPUR",27090705201,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, TARSA 1 ",KIRNAPUR,441106.0,AT KIRNAPUR POST BABADEV TA. MOUDA DIST. NAGPUR,zppskrinapur1982@gmil.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Kirnapur,Nanadevi,Mouda
1370,"Z.P.PS, SINGORI(NARSALA)",27090705301,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, TARSA 1 ",SINGORI (NARSALA),441106.0,AT SINGORI TAH MOUDA DIST NAGPUR,kishornagdeve3@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Singori (Bori),Narsala,Mouda
1371,"Z.P.PS, MANGALI CHANDE",27090705401,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, TARSA 1 ",MANGALI CHANDE,441106.0,AT MANGALI CHANDE TAH MOUDA DIST NAGPUR,jyoti.yewle0106@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Mangli (Chande),Babdeo,Mouda
1372,"Z.P.PS, MANGALI GOSAWI",27090705501,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, TARSA 1 ",MANGALI GOSAVI,441106.0,AT MANGLI GOSAVI TAH MOUDA DIST NAGPUR,,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Mangli(Gosai),Bhendala,Mouda
1373,"Z.P.PS, TARSA CHOWK",27090705601,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, TARSA 1 ",TARSA CHOWK,441106.0,AT TARSA TAH MOUDA DIST NAGPUR,marotishahane1@gmail.co,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Tarsa,Tarsa,Mouda
1374,"PM SHRI Z.P. UPS, CHACHER",27090705701,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",CHACHER,441106.0,"Z.P.U.P.SCHOOL,CHACHER.TA.MOUDA,DIST. NAGPUR 441106",zpupschacher22@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Chacher,Chacher,Mouda
1375,"DATTATRYA HIGH SCHOOL, CHACHER",27090705702,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",CHACHER,441106.0,AT CHACHER TA MAUDA DIST NGPUR,dattatrayhighschool.chacher83@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Rural,Operational,Chacher,Chacher,Mouda
1376,"Z.P.UPS, DUDHALA",27090705801,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",DUDHALA,441106.0,AT. PO. DUDHALA TEH. MOUDA DIST. NAGPUR PIN 441106,jitendragedam09@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Dudhala,Dhudhala,Mouda
1377,"LATADEVI MDY. VDY. ,DUDHALA",27090705802,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",DUDHALA,441106.0,DUDHALA TA MOUDA DIST NAGPUR,latadevimadhyamik@rediffmail.com,Other State Govt. Managed,Upper Pr. and Secondary,3-Co-educational,8–10,Rural,Operational,Dudhala,Dhudhala,Mouda
1378,"Z.P. UPS, NAVEGAON (ASHTI)",27090705901,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",NAVEGAON (ASHTI),441106.0,AT. NAVEGAON ASHTI PO. TARSA TEH. MOUDA DIST. NAGPUR PIN. 441106,zpupsnavegaon901@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Nawegaon (Gangner),Aashti(Nav),Mouda
1379,"Z.P. PS, NANDAPURI",27090706001,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",NANDAPURI,441106.0,ZILLA PARISHAD PRIMARY SCHOOL NANDAPURI POST-NAGARDHAN TA.MOUDA DIST-NAGPUR 441106,hmnandapuri@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Nandapuri,Nandapuri,Mouda
1380,"Z.P.PS, KHOPDI",27090706101,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",KHOPDI,441401.0,AT. KHOPDI PO. SALWA TEH. MOUDA DIST. NAGPUR PIN. 441401,zppskhopdi@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Khopadi,Salva,Mouda
1381,"Z.P.UPS, KHANDALA(GA)",27090706201,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",KHANDALA (GA),441106.0,AT. KHANDALA PO. CHACHER TEH. MOUDA DIST. NAGPUR PIN 441106,zpschoolkhandala6201@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Khandala (Gangner),Khandala(Ma),Mouda
1382,"Z.P.UPS ,GANGNER",27090706301,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",GANGNER,441106.0,AT. GANGNER KHANDALA PO. SALWA TEH. MOUDA DIST. NAGPUR PIN. 441401,zpupsgangner@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Gangner,Gangner,Mouda
1383,"Z.P.UPS, NERLA",27090706401,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",NERLA,441106.0,AT. NERLA PO. DUDHALA TEH. MOUDA DIST. NAGPUR PIN. 441106,,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Nerla,Nerla,Mouda
1384,"Z.P. UPS, ASHTI(NAVEGAON)",27090706501,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",ASHTI (NAVEGAON),441106.0,"Ashti, p.chacher,T. Mouda,D. Nagpur",abhayom7779@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Asthi (Dahegaon),Ghotmundri,Mouda
1385,"Z.P.PS, NISATKHEDA",27090706601,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",NISATKHEDA,441106.0,AT. NISATKHEDA PO. CHACHER TEH. MOUDA DIST. NAGPUR PIN. 441106,zppsnisatkheda@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Nisatkheda,Nisatkheda,Mouda
1386,"Z.P.PS, YESAMBA",27090706701,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",YESAMBA,441404.0,ZP PRIMARY SCHOOL YESAMBA PO-SALWA TAH-MOUDA DIS-NAGPUR,,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Yesmba,Yesamba,Mouda
1387,"Z.P.PS, SALVA",27090706801,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",SALVA,441401.0,ZP Primary school salwa po-salwa tah-mouda dist-nagpur,ashuganvirll@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Salva,Salva,Mouda
1388,"GRAMIN VIKAS VDY. ,SALVA",27090706802,MAHARASHTRA,NAGPUR,MOUDA,"PM SHRI Z.P. UPS, CHACHER ",SALVA,441401.0,"At- Salwa, Post- Salwa, Ta- Mouda, Dist- Nagpur",graminvikasvid.salwa@gmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Rural,Operational,Salva,Salva,Mouda
1389,"Z.P.UPS, NIMKHEDA",27090706901,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",NIMKHEDA,441106.0,Z.P.U.P.S.NIMKHEDA AT POST NIMKHEDA,nalinisapate69171@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Nimkheda,Nimkheda,Mouda
1390,"LATE INDIRA GANDHI UPS, NIMKHEDA",27090706902,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",NIMKHEDA,441106.0,nimkheda tah-mouda dist- nagpur,123indiragandhi@gmail.com,Other State Govt. Managed,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Nimkheda,Nimkheda,Mouda
1391,"SHRI SAIBABA VDY. ,NIMKHEDA",27090706903,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",NIMKHEDA,441106.0,"At. Po. Nimkheda, Ta. Mouda, Dist. Nagpur",ssbv.nimkheda@gmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Rural,Operational,Nimkheda,Nimkheda,Mouda
1392,KAMLABAI SAWARKAR PRIMARY AADIWASI ASHRAM SHALA NIMKHEDA,27090706904,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",NIMKHEDA,441106.0,AT POST NIMKHEDA MOUDA DIST. NAGPUR,,Other State Govt. Managed,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Nimkheda,Nimkheda,Mouda
1393,SANT FRANCIS D. SALES ENG. MEDIUM SCHOOL NIMKHEDA,27090706905,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",NIMKHEDA,441106.0,Ganesh chowk post nimkheda tahsil mouda district nagpur,sfsnimkheda@gmail.com,Private Unaided (Recognized) ,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Nimkheda,Nimkheda,Mouda
1394,KAMLABAI SAWARKAR MADHYAMIK AADIWASI ASHRAM SHALA NIMKHEDA,27090706906,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",NIMKHEDA,441106.0,AT POST NIMKHEDA MOUDA DIST. NAGPUR,kishor.manpure@gmail.com,Other State Govt. Managed,Upper Pr. and Secondary,3-Co-educational,8–10,Rural,Operational,Nimkheda,Nimkheda,Mouda
1395,"VISHRANTI CONVENT, NIMKHEDA",27090706907,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",NIMKHEDA,441106.0,at nimkheda tah mouda dist nagpur,,Private Unaided (Recognized) ,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Nimkheda,Nimkheda,Mouda
1396,LT. INDIRA GANDHI MDY. SCHOO,27090706908,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",NIMKHEDA,441106.0,AT NIMKHEDA TA MOUDA DIST NAGPUR,123indiragandhi@gmail.com,Partially Govt. Aided,Upper Pr. and Secondary,3-Co-educational,8–10,Rural,Operational,Nimkheda,Nimkheda,Mouda
1397,"LT. INDIRA GANDHI JR.COLLEGE,NIMKHEDA",27090706909,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",NIMKHEDA,441104.0,NIMKHEDA TA MOUDA DIST NAGPUR,123indiragandhi@gmail.com,Partially Govt. Aided,Higher Secondary only/Jr. College,3-Co-educational,11–12,Rural,Operational,Nimkheda,Nimkheda,Mouda
1398,"Z.P.UPS, VIRSHI",27090707001,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",VIRSHI,441401.0,Virshi P. Rewral T.Mouda D.Nagpur,virsizpschool@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Virsi,Virsi,Mouda
1399,"Z.P.PS ,HINGANA",27090707101,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",HINGANA,441106.0,At-Hingna Post-Nimkheda Tq-Mouda Dist-Nagpur Pin code No.441106,gyanivaidya482@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Hingana,Banor,Mouda
1400,"Z.P.PS, KHAPARKHEDA(TELI)",27090707201,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",KHAPARKHEDA (TELI),441106.0,At-Khaparkheda Teli Post- Aroli TQ-Mouda Dist-Nagpur Pin Code No.441106,,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Khaparkheda ( Teli),Pardikala,Mouda
1401,"Z.P.PS, DHANI",27090707301,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",DHANI,441106.0,At-Post Dhani Tq-Mouda Dist-Nagpur Pin code No.-441106,zppsdhani301@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Dhani,Dhani,Mouda
1402,"Z.P.PS, BANOR",27090707401,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",BANOR,441106.0,At- Banor Post-Nimkheda TQ-mouda Dist-Nagpur,,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Banor,Banor,Mouda
1403,Z.P.PS BARSHI,27090707501,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",BARSHI,441106.0,at.Barshi post.Dudhala Tah. Mouda Dist.Nagpur,zppsbarshi1960@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Barshi,Dhudhala,Mouda
1404,"Z.P.PS, SHANTINAGAR(NIMKHEDA)",27090707601,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",SHANTINAGAR(NIMKHEDA),441106.0,AT.SHANTINAGAR PO.NIMKHEDA TA. MOUDA DIST NAGPUR,,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Nimkheda,Nimkheda,Mouda
1405,"Z.P.PS, TUMAN",27090707701,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",TUMAN,441106.0,AT TUMAN PO NIMKHEDA TA MOUDA DIST NAGPUR,abhayganorkar1975@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Tuman,Tuman,Mouda
1406,"Z.P.PS, TARODI",27090707801,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",TARODI,441106.0,At-Tarodi Post-Aroli Tah-Mouda Dist-Nagpur.,tarodi123@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Tarodi,Tuman,Mouda
1407,Z.P.UPS PARDIKALA,27090707901,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",PARDIKALA,441106.0,At-Pardikala Post-Nimkheda TQ-Mouda Dist-Nagpur Pin Code No-441106,rajeshhgajbhiye1975@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Pardikala,Pardikala,Mouda
1408,"Z.P.PS, KHAPARKHEDA(KIRAD)",27090708001,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",KHAPARKHEDA (KIRAD),441106.0,At-Khaperkheda Kirad Post-Nimkheda TQ-Mouda Dist-Nagpur Pin code no.441106,rajendramahakalakar653@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Khaparkheda (Kirad),Tuman,Mouda
1409,"Z.P.PS, PARDI KHURD",27090708101,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, NIMKHEDA ",PARDI KHURD,441106.0,At-Pardikhurd Post-Nimkheda TQ-Mouda Dist-Nagpur Pin code No. 441106,zpspardikhurd@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Pardi Khurd,Pardikala,Mouda
1410,"Z.P.UPS ,REWRAL",27090708201,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS ,REWRAL ",REWRAL,441401.0,"AT./ POST- REWRAL, TAH.-MOUDA, DIST. NAGPUR",,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Rewaral,Rewral,Mouda
1411,"SARASWATI VDY., REWRAL",27090708202,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS ,REWRAL ",REWRAL,441401.0,"at-post rewral ta- mouda,dist-nagpur",giria8436@gmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Rural,Operational,Rewaral,Rewral,Mouda
1412,REWRAL KINDERGARDEN ENGLISH SCHOOL,27090708203,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS ,REWRAL ",REWRAL,441401.0,AT. POST. REWLAL TA.MOUDA DIST.NAGPUR,vishnumadankar@gmail.com,Private Unaided (Recognized) ,Primary,3-Co-educational,1–5,Rural,Operational,Rewaral,Rewral,Mouda
1413,"Z.P.UPS, RAJOLI",27090708301,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS ,REWRAL ",RAJOLI,441401.0,AT RAJOLI POST REWRAL TA MOUDA,zpupsrajoli@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Rajoli,Rajoli,Mouda
1414,"Z.P.UPS, KHARDA",27090708401,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS ,REWRAL ",KHARDA,441106.0,AT KHARDA POST KODAMENDHI TA MOUDA,khardazpupschool@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Kharda,Kharada,Mouda
1415,"Z.P.UPS, NANDGAON",27090708501,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS ,REWRAL ",NANDGAON,441106.0,AT NANDGAON POST KODAMENDHI TA MOUDA,zpupsnandgaon@gamil.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Nandgaon(Chirwha),Nandgaon,Mouda
1416,"Z.P.UPS, INDORA",27090708601,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS ,REWRAL ",INDORA,441106.0,AT-INDORA POST-INDORA TAH-MOUDA DIST-NAGPUR,sandhyabansod111@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Indora,Indora,Mouda
1417,"Z.P.PS, INDRAPURI",27090708701,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS ,REWRAL ",INDRAPURI,441106.0,AT INDRAPURI PO INDORA TH MOUDA DI NAGPUR,psindrapuri2019@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Indori (Rithi),Indora,Mouda
1418,"Z.P.PS, NAVARGAON(DEVI)",27090708801,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS ,REWRAL ",NAVARGAON(DEVI),441401.0,NAVARGAON DEVI PO REWRAL TAH MOUDA DIST BHANDARA,zp.navargaondevi@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Nawargaon,Dharmapuri,Mouda
1419,"Z.P.PS, IJANI",27090708901,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS ,REWRAL ",IJANI,441106.0,Z.P.PS. IJANI TAH MOUDA DIST NAGPUR,zppsijani@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Ijani,Dharmapuri,Mouda
1420,"Z.P.PS, REWRAL TOLI",27090709001,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS ,REWRAL ",REWRAL TOLI,441401.0,At Rewral toli post Rewral Ta Mouda Dist Nagpur,rewraltoli@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Rewaral,Rewral,Mouda
1421,"Z.P.UPS, KHAT",27090709101,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",KHAT,441106.0,AT PO KHAT TAH MOUDA DIST NAGPUR,zpkhat123@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Khat,Khat,Mouda
1422,PRIYADARSHANI PS KHAT,27090709102,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",KHAT,441106.0,AT PO KHAT TAH MOUDA DIST NAGPUR,priyadarshaniprathamikschool@gmail.com,Other State Govt. Managed,Primary,3-Co-educational,1–4,Rural,Operational,Khat,Khat,Mouda
1423,KHAT VDY. KHAT,27090709103,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",KHAT,441106.0,khat vidyalay khat post-khat ta-mouda dist-nagpur,kvk.khat@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Rural,Operational,Khat,Khat,Mouda
1424,"UNIVERSAL KINDERGARTEN AND PUBLIC SCH, KHAT",27090709104,MAHARASHTRA,NAGPUR,MOUDA,,KHAT,441106.0,"At Post, Khat ,Tah, Mouda, Dist, Nagpur",universalkindergarten32@gmail.com,Private Unaided (Recognized) ,Primary,3-Co-educational,1–5,Rural,Closed,Khat,Khat,Mouda
1425,PARTH ARTS AND SCI. JR COLLEAGE KHAT(RAILWAY),27090709105,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",KHAT,441106.0,AT PO KHAT TAH MOUDA DIST NAGPUR,parthcollege06@gmail.com,Private Unaided (Recognized) ,Higher Secondary only/Jr. College,3-Co-educational,11–12,Rural,Operational,Khat,Khat,Mouda
1426,"Z.P.UPS, TANDA",27090709201,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",TANDA,441106.0,AT TANDA PO MORGAON TAH MOUDA DIST NAGPUR,vinodhumane007@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Tanda,Tanda,Mouda
1427,"Z.P.UPS, MORGAON",27090709301,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",MORGAON,441106.0,AT PO Morgaon Tah Muda Dist Nagpur,morgaon.123@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Morgaon,Morgaon,Mouda
1428,"Z.P.PS, DHARMAPURI",27090709401,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",DHARMAPURI,441106.0,AT DHARMAPURI PO MORGAON TAH MOUDA DIST NAGPUR,,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Dharmapuri,Dharmapuri,Mouda
1429,"VISHWAMEGH VDY ,DHARMAPURI",27090709402,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",DHARMAPURI,441106.0,POST-MORGAON TH. MOUDA DIST.NAGPUR,vishwamegh.dharmapuri@rediffmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Rural,Operational,Dharmapuri,Dharmapuri,Mouda
1430,"VISHWAMEGH PRIMARY SCHOOL, DHARMAPURI",27090709403,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",DHARMAPURI,440006.0,AT.DHARMAPURI POST.MORGAON TH.MOUDA DIST.NAGPUR,vishwamegh.dharmapuri@rediffmail.com,Private Unaided (Recognized) ,Primary,3-Co-educational,1–4,Rural,Operational,Dharmapuri,Dharmapuri,Mouda
1431,"Z.P.UPS ,GHOTMUNDHARI",27090709501,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",GHOTMUNDHARI,441106.0,AT GHOTMUNDHARI PO KHAT TA MOUDA DIST NAGPUR,zpupsghotmundhari@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Ghotmundhari,Ghotmundri,Mouda
1432,"Z.P.PS, MAHALGAON",27090709601,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",MAHALGAON,441106.0,"AT.MAHALGAON,PO.MORGAON,TA.MOUDA,DIST.NAGPUR",zppschoolmahalgaon1947@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Mahalgaon,Mahalgaon,Mouda
1433,"SAMRAT ASHOK VDY ,MAHALGAON",27090709602,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",MAHALGAON,441106.0,AT MAHALGAON TAH MOUDA DIST NAGPUR,gajbhiyesiddharth97@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Rural,Operational,Mahalgaon,Mahalgaon,Mouda
1434,"Z.P.PS, DEOMUNDHARI",27090709701,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",DEOMUNDHARI,441106.0,"AT.DEOMUNDHARI,PO.KHAT,TA.MOUDA,DIST.NAGPUR",zpprimaryschooldeomundary@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Deomundhari,Morgaon,Mouda
1435,"Z.P.PS, AADASA",27090709801,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",AADASA,441106.0,Z.P.PS.AADASA PO KHAT TAH MOUDA DIST NAGPUR,zpprimaryschool59@gamil.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Adasa,Aadasa,Mouda
1436,"Z.P. PS, HIVRA",27090709901,MAHARASHTRA,NAGPUR,MOUDA,"Z.P.UPS, KHAT ",HIVRA,441106.0,AT HIVRA PO NIHARWANI TAH MOUDA DIST NAGPUR,zpprimaryschoolhivra@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Hiwara (Balhe),Gangner,Mouda
