Sr No.,School Name,UDISE Code,State,District,Block,Cluster,Village,PIN Code,Address,Email,School Management,School Category,School Type,Classes From–To,Rural/Urban,School Status,LGD Village,LGD Panchayat,LGD Block
2272,"Z.P. PS (BOYS), TAKALGHAT NO. 3",27091007301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",TAKALGHAT,441122.0,"AT POST TAKALGHAT, TAH. HINGNA, DIST. NAGPUR - 441122",sch.takalghat73@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Takalghat,Takalghat,Hingna
2273,"Z.P. PS (GIRLS), WAGHADARA NO. 2",27091007401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",WAGHADARA,441110.0,"AT POST WAGHADARA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.waghadara74@gmail.com,Local Body,Primary,Girls,1–5,Urban,Operational,Waghadara,Waghadara,Hingna
2274,"SARASWATI VIDYALAYA, CRPF CAMPUS NO. 3",27091007501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",CRPF CAMPUS,440019.0,"AT POST CRPF CAMPUS, TAH. HINGNA, DIST. NAGPUR - 440019",sch.crpfcampus75@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Urban,Operational,Crpf Campus,Crpf Campus,Hingna
2275,"SHARADA CONVENT, MIDC HINGNA NO. 3",27091007601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",MIDC HINGNA,440028.0,"AT POST MIDC HINGNA, TAH. HINGNA, DIST. NAGPUR - 440028",sch.midchingna76@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Urban,Operational,Midc Hingna,Midc Hingna,Hingna
2276,"MODEL SCHOOL, MONDHA NO. 2",27091007701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",MONDHA,441110.0,"AT POST MONDHA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mondha77@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Mondha,Mondha,Hingna
2277,"Z.P. HIGH SCHOOL, ISASANI NO. 2",27091007801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",ISASANI,441110.0,"AT POST ISASANI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.isasani78@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Urban,Operational,Isasani,Isasani,Hingna
2278,"NATIONAL HIGH SCHOOL, DIGDOH NO. 2",27091007901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",DIGDOH,440016.0,"AT POST DIGDOH, TAH. HINGNA, DIST. NAGPUR - 440016",sch.digdoh79@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Urban,Operational,Digdoh,Digdoh,Hingna
2279,"MAHATMA GANDHI VIDYALAYA, NILDOH NO. 2",27091008001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",NILDOH,440016.0,"AT POST NILDOH, TAH. HINGNA, DIST. NAGPUR - 440016",sch.nildoh80@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Urban,Operational,Nildoh,Nildoh,Hingna
2280,"Z.P. PS, ALAGONDHI NO. 2",27091008101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",ALAGONDHI,441110.0,"AT POST ALAGONDHI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.alagondhi81@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Alagondhi,Alagondhi,Hingna
2281,"Z.P. UPS, AMGAON DEVALI NO. 2",27091008201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",AMGAON DEVALI,441110.0,"AT POST AMGAON DEVALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.amgaondevali82@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Amgaon Devali,Amgaon Devali,Hingna
2282,"Z.P. PS (BOYS), ASOLA NO. 2",27091008301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",ASOLA,441110.0,"AT POST ASOLA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.asola83@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Asola,Asola,Hingna
2283,"Z.P. PS (GIRLS), BHANSI NO. 2",27091008401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",BHANSI,441110.0,"AT POST BHANSI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.bhansi84@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Bhansi,Bhansi,Hingna
2284,"SARASWATI VIDYALAYA, BORGAON NO. 2",27091008501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",BORGAON,441110.0,"AT POST BORGAON, TAH. HINGNA, DIST. NAGPUR - 441110",sch.borgaon85@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Borgaon,Borgaon,Hingna
2285,"SHARADA CONVENT, CHIKHALI NO. 2",27091008601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KAVADAS",CHIKHALI,441110.0,"AT POST CHIKHALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.chikhali86@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Chikhali,Chikhali,Hingna
2286,"MODEL SCHOOL, DAHEGAON NO. 2",27091008701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",DAHEGAON,441122.0,"AT POST DAHEGAON, TAH. HINGNA, DIST. NAGPUR - 441122",sch.dahegaon87@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Dahegaon,Dahegaon,Hingna
2287,"Z.P. HIGH SCHOOL, DANGARPUR NO. 2",27091008801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",DANGARPUR,441122.0,"AT POST DANGARPUR, TAH. HINGNA, DIST. NAGPUR - 441122",sch.dangarpur88@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Dangarpur,Dangarpur,Hingna
2288,"NATIONAL HIGH SCHOOL, DHANOLI NO. 2",27091008901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",DHANOLI,441110.0,"AT POST DHANOLI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.dhanoli89@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Dhanoli,Dhanoli,Hingna
2289,"MAHATMA GANDHI VIDYALAYA, GODHANI NO. 2",27091009001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",GODHANI,441110.0,"AT POST GODHANI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.godhani90@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Godhani,Godhani,Hingna
2290,"Z.P. PS, KANDRI NO. 2",27091009101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",KANDRI,441122.0,"AT POST KANDRI, TAH. HINGNA, DIST. NAGPUR - 441122",sch.kandri91@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Kandri,Kandri,Hingna
2291,"Z.P. UPS, KHADAKI NO. 2",27091009201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",KHADAKI,441110.0,"AT POST KHADAKI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.khadaki92@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Khadaki,Khadaki,Hingna
2292,"Z.P. PS (BOYS), KINHI NO. 2",27091009301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",KINHI,441110.0,"AT POST KINHI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kinhi93@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Kinhi,Kinhi,Hingna
2293,"Z.P. PS (GIRLS), KOLAR NO. 2",27091009401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",KOLAR,441110.0,"AT POST KOLAR, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kolar94@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Kolar,Kolar,Hingna
2294,"SARASWATI VIDYALAYA, LONARA NO. 2",27091009501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",LONARA,441110.0,"AT POST LONARA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.lonara95@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Lonara,Lonara,Hingna
2295,"SHARADA CONVENT, MAHURZARI NO. 2",27091009601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",MAHURZARI,441110.0,"AT POST MAHURZARI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mahurzari96@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Mahurzari,Mahurzari,Hingna
2296,"MODEL SCHOOL, MANGARUL NO. 2",27091009701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",MANGARUL,441110.0,"AT POST MANGARUL, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mangarul97@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Mangarul,Mangarul,Hingna
2297,"Z.P. HIGH SCHOOL, NAGALWADI NO. 2",27091009801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KAVADAS",NAGALWADI,441110.0,"AT POST NAGALWADI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.nagalwadi98@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Nagalwadi,Nagalwadi,Hingna
2298,"NATIONAL HIGH SCHOOL, PACHGAON NO. 2",27091009901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",PACHGAON,441122.0,"AT POST PACHGAON, TAH. HINGNA, DIST. NAGPUR - 441122",sch.pachgaon99@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Pachgaon,Pachgaon,Hingna
2299,"MAHATMA GANDHI VIDYALAYA, PIPLA NO. 2",27091010001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",PIPLA,441122.0,"AT POST PIPLA, TAH. HINGNA, DIST. NAGPUR - 441122",sch.pipla100@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Pipla,Pipla,Hingna
2300,"Z.P. PS, SALAI DABHA NO. 2",27091010101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",SALAI DABHA,441110.0,"AT POST SALAI DABHA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.salaidabha101@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Salai Dabha,Salai Dabha,Hingna
2301,"Z.P. UPS, SAMBA NO. 2",27091010201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",SAMBA,441110.0,"AT POST SAMBA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.samba102@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Samba,Samba,Hingna
2302,"Z.P. PS (BOYS), SITAGONDHI NO. 2",27091010301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",SITAGONDHI,441110.0,"AT POST SITAGONDHI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sitagondhi103@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Sitagondhi,Sitagondhi,Hingna
2303,"Z.P. PS (GIRLS), SONKHAMB NO. 2",27091010401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",SONKHAMB,441110.0,"AT POST SONKHAMB, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sonkhamb104@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Sonkhamb,Sonkhamb,Hingna
2304,"SARASWATI VIDYALAYA, TURKMARI NO. 2",27091010501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",TURKMARI,441110.0,"AT POST TURKMARI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.turkmari105@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Turkmari,Turkmari,Hingna
2305,"SHARADA CONVENT, UKHALI NO. 2",27091010601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",UKHALI,441110.0,"AT POST UKHALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.ukhali106@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Ukhali,Ukhali,Hingna
2306,"MODEL SCHOOL, VILAM NO. 2",27091010701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",VILAM,441122.0,"AT POST VILAM, TAH. HINGNA, DIST. NAGPUR - 441122",sch.vilam107@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Vilam,Vilam,Hingna
2307,"Z.P. HIGH SCHOOL, YERLA NO. 2",27091010801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",YERLA,441110.0,"AT POST YERLA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.yerla108@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Yerla,Yerla,Hingna
2308,"NATIONAL HIGH SCHOOL, HINGNA NO. 7",27091010901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",HINGNA,441110.0,"AT POST HINGNA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.hingna109@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Urban,Operational,Hingna,Hingna,Hingna
2309,"MAHATMA GANDHI VIDYALAYA, WANADONGRI NO. 6",27091011001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",WANADONGRI,441110.0,"AT POST WANADONGRI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.wanadongri110@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Urban,Operational,Wanadongri,Wanadongri,Hingna
2310,"Z.P. PS, RAIPUR NO. 3",27091011101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",RAIPUR,441110.0,"AT POST RAIPUR, TAH. HINGNA, DIST. NAGPUR - 441110",sch.raipur111@gmail.com,Local Body,Primary,Co-educational,1–4,Urban,Operational,Raipur,Raipur,Hingna
2311,"Z.P. UPS, SUKALI NO. 3",27091011201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",SUKALI,441110.0,"AT POST SUKALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sukali112@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Sukali,Sukali,Hingna
2312,"Z.P. PS (BOYS), KHAIRI PANNASE NO. 3",27091011301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",KHAIRI PANNASE,441110.0,"AT POST KHAIRI PANNASE, TAH. HINGNA, DIST. NAGPUR - 441110",sch.khairipannase113@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Khairi Pannase,Khairi Pannase,Hingna
2313,"Z.P. PS (GIRLS), ADEGAON NO. 3",27091011401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",ADEGAON,441110.0,"AT POST ADEGAON, TAH. HINGNA, DIST. NAGPUR - 441110",sch.adegaon114@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Adegaon,Adegaon,Hingna
2314,"SARASWATI VIDYALAYA, DEVALI AMGAON NO. 3",27091011501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",DEVALI AMGAON,441110.0,"AT POST DEVALI AMGAON, TAH. HINGNA, DIST. NAGPUR - 441110",sch.devaliamgaon115@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Devali Amgaon,Devali Amgaon,Hingna
2315,"SHARADA CONVENT, GUMGAON NO. 4",27091011601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",GUMGAON,441122.0,"AT POST GUMGAON, TAH. HINGNA, DIST. NAGPUR - 441122",sch.gumgaon116@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Gumgaon,Gumgaon,Hingna
2316,"MODEL SCHOOL, KANHOLIBARA NO. 4",27091011701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",KANHOLIBARA,441110.0,"AT POST KANHOLIBARA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kanholibara117@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Kanholibara,Kanholibara,Hingna
2317,"Z.P. HIGH SCHOOL, KAVADAS NO. 3",27091011801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KAVADAS",KAVADAS,441110.0,"AT POST KAVADAS, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kavadas118@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Kavadas,Kavadas,Hingna
2318,"NATIONAL HIGH SCHOOL, MOHAGAON NO. 3",27091011901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",MOHAGAON,441110.0,"AT POST MOHAGAON, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mohagaon119@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Mohagaon,Mohagaon,Hingna
2319,"MAHATMA GANDHI VIDYALAYA, SAWANGI AASOLA NO. 3",27091012001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",SAWANGI AASOLA,441110.0,"AT POST SAWANGI AASOLA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.sawangiaasola120@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Sawangi Aasola,Sawangi Aasola,Hingna
2320,"Z.P. PS, TAKALGHAT NO. 4",27091012101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",TAKALGHAT,441122.0,"AT POST TAKALGHAT, TAH. HINGNA, DIST. NAGPUR - 441122",sch.takalghat121@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Takalghat,Takalghat,Hingna
2321,"Z.P. UPS, WAGHADARA NO. 3",27091012201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",WAGHADARA,441110.0,"AT POST WAGHADARA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.waghadara122@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Urban,Operational,Waghadara,Waghadara,Hingna
2322,"Z.P. PS (BOYS), CRPF CAMPUS NO. 4",27091012301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",CRPF CAMPUS,440019.0,"AT POST CRPF CAMPUS, TAH. HINGNA, DIST. NAGPUR - 440019",sch.crpfcampus123@gmail.com,Local Body,Primary,Boys,1–5,Urban,Operational,Crpf Campus,Crpf Campus,Hingna
2323,"Z.P. PS (GIRLS), MIDC HINGNA NO. 4",27091012401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",MIDC HINGNA,440028.0,"AT POST MIDC HINGNA, TAH. HINGNA, DIST. NAGPUR - 440028",sch.midchingna124@gmail.com,Local Body,Primary,Girls,1–5,Urban,Operational,Midc Hingna,Midc Hingna,Hingna
2324,"SARASWATI VIDYALAYA, MONDHA NO. 3",27091012501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",MONDHA,441110.0,"AT POST MONDHA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mondha125@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Mondha,Mondha,Hingna
2325,"SHARADA CONVENT, ISASANI NO. 3",27091012601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",ISASANI,441110.0,"AT POST ISASANI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.isasani126@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Urban,Operational,Isasani,Isasani,Hingna
2326,"MODEL SCHOOL, DIGDOH NO. 3",27091012701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",DIGDOH,440016.0,"AT POST DIGDOH, TAH. HINGNA, DIST. NAGPUR - 440016",sch.digdoh127@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Urban,Operational,Digdoh,Digdoh,Hingna
2327,"Z.P. HIGH SCHOOL, NILDOH NO. 3",27091012801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, WANADONGRI",NILDOH,440016.0,"AT POST NILDOH, TAH. HINGNA, DIST. NAGPUR - 440016",sch.nildoh128@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Urban,Operational,Nildoh,Nildoh,Hingna
2328,"NATIONAL HIGH SCHOOL, ALAGONDHI NO. 3",27091012901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",ALAGONDHI,441110.0,"AT POST ALAGONDHI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.alagondhi129@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Alagondhi,Alagondhi,Hingna
2329,"MAHATMA GANDHI VIDYALAYA, AMGAON DEVALI NO. 3",27091013001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",AMGAON DEVALI,441110.0,"AT POST AMGAON DEVALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.amgaondevali130@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Amgaon Devali,Amgaon Devali,Hingna
2330,"Z.P. PS, ASOLA NO. 3",27091013101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, SAWANGI (AASOLA)",ASOLA,441110.0,"AT POST ASOLA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.asola131@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Asola,Asola,Hingna
2331,"Z.P. UPS, BHANSI NO. 3",27091013201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",BHANSI,441110.0,"AT POST BHANSI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.bhansi132@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Bhansi,Bhansi,Hingna
2332,"Z.P. PS (BOYS), BORGAON NO. 3",27091013301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",BORGAON,441110.0,"AT POST BORGAON, TAH. HINGNA, DIST. NAGPUR - 441110",sch.borgaon133@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Borgaon,Borgaon,Hingna
2333,"Z.P. PS (GIRLS), CHIKHALI NO. 3",27091013401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KAVADAS",CHIKHALI,441110.0,"AT POST CHIKHALI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.chikhali134@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Chikhali,Chikhali,Hingna
2334,"SARASWATI VIDYALAYA, DAHEGAON NO. 3",27091013501,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",DAHEGAON,441122.0,"AT POST DAHEGAON, TAH. HINGNA, DIST. NAGPUR - 441122",sch.dahegaon135@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Dahegaon,Dahegaon,Hingna
2335,"SHARADA CONVENT, DANGARPUR NO. 3",27091013601,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, TAKALGHAT",DANGARPUR,441122.0,"AT POST DANGARPUR, TAH. HINGNA, DIST. NAGPUR - 441122",sch.dangarpur136@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Dangarpur,Dangarpur,Hingna
2336,"MODEL SCHOOL, DHANOLI NO. 3",27091013701,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",DHANOLI,441110.0,"AT POST DHANOLI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.dhanoli137@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Dhanoli,Dhanoli,Hingna
2337,"Z.P. HIGH SCHOOL, GODHANI NO. 3",27091013801,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, HINGNA",GODHANI,441110.0,"AT POST GODHANI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.godhani138@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Godhani,Godhani,Hingna
2338,"NATIONAL HIGH SCHOOL, KANDRI NO. 3",27091013901,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, GUMGAON",KANDRI,441122.0,"AT POST KANDRI, TAH. HINGNA, DIST. NAGPUR - 441122",sch.kandri139@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Kandri,Kandri,Hingna
2339,"MAHATMA GANDHI VIDYALAYA, KHADAKI NO. 3",27091014001,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, ADEGAON",KHADAKI,441110.0,"AT POST KHADAKI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.khadaki140@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Khadaki,Khadaki,Hingna
2340,"Z.P. PS, KINHI NO. 3",27091014101,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, DEVALI(AMGAON)",KINHI,441110.0,"AT POST KINHI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kinhi141@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Kinhi,Kinhi,Hingna
2341,"Z.P. UPS, KOLAR NO. 3",27091014201,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, KANHOLIBARA",KOLAR,441110.0,"AT POST KOLAR, TAH. HINGNA, DIST. NAGPUR - 441110",sch.kolar142@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Kolar,Kolar,Hingna
2342,"Z.P. PS (BOYS), LONARA NO. 3",27091014301,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",LONARA,441110.0,"AT POST LONARA, TAH. HINGNA, DIST. NAGPUR - 441110",sch.lonara143@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Lonara,Lonara,Hingna
2343,"Z.P. PS (GIRLS), MAHURZARI NO. 3",27091014401,MAHARASHTRA,NAGPUR,HINGNA,"Z.P. PS, MOHAGAON",MAHURZARI,441110.0,"AT POST MAHURZARI, TAH. HINGNA, DIST. NAGPUR - 441110",sch.mahurzari144@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Mahurzari,Mahurzari,Hingna
