Sr No.,School Name,UDISE Code,State,District,Block,Cluster,Village,PIN Code,Address,Email,School Management,School Category,School Type,Classes From–To,Rural/Urban,School Status,LGD Village,LGD Panchayat,LGD Block
2573,"Z.P. PS (GIRLS), SAWANGI NO. 2",27090307401,MAHARASHTRA,NAGPUR,KALMESHWAR,KALMESHWAR,SAWANGI,441501.0,"AT POST SAWANGI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.sawangi74@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Sawangi,Sawangi,Kalmeshwar
2574,"SARASWATI VIDYALAYA, SONPUR NO. 2",27090307501,MAHARASHTRA,NAGPUR,KALMESHWAR,DHAPEWADA,SONPUR,441501.0,"AT POST SONPUR, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.sonpur75@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Sonpur,Sonpur,Kalmeshwar
2575,"SHARADA CONVENT, TELKAMDHI NO. 2",27090307601,MAHARASHTRA,NAGPUR,KALMESHWAR,BRAMHANI,TELKAMDHI,441501.0,"AT POST TELKAMDHI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.telkamdhi76@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Telkamdhi,Telkamdhi,Kalmeshwar
2576,"MODEL SCHOOL, UBARWADI NO. 2",27090307701,MAHARASHTRA,NAGPUR,KALMESHWAR,MOHPA,UBARWADI,441502.0,"AT POST UBARWADI, TAH. KALMESHWAR, DIST. NAGPUR - 441502",sch.ubarwadi77@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Ubarwadi,Ubarwadi,Kalmeshwar
2577,"Z.P. HIGH SCHOOL, WADAD NO. 2",27090307801,MAHARASHTRA,NAGPUR,KALMESHWAR,PARSODI,WADAD,441501.0,"AT POST WADAD, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.wadad78@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Wadad,Wadad,Kalmeshwar
2578,"NATIONAL HIGH SCHOOL, WATHODA NO. 2",27090307901,MAHARASHTRA,NAGPUR,KALMESHWAR,SELU,WATHODA,441501.0,"AT POST WATHODA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.wathoda79@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Wathoda,Wathoda,Kalmeshwar
2579,"MAHATMA GANDHI VIDYALAYA, ZILPA NO. 2",27090308001,MAHARASHTRA,NAGPUR,KALMESHWAR,SUSUNDRI,ZILPA,441501.0,"AT POST ZILPA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.zilpa80@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Zilpa,Zilpa,Kalmeshwar
2580,"Z.P. PS, KALMESHWAR NO. 9",27090308101,MAHARASHTRA,NAGPUR,KALMESHWAR,KALMESHWAR,KALMESHWAR,441501.0,"AT POST KALMESHWAR, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.kalmeshwar81@gmail.com,Local Body,Primary,Co-educational,1–4,Urban,Operational,Kalmeshwar,Kalmeshwar,Kalmeshwar
2581,"Z.P. UPS, MOHPA NO. 4",27090308201,MAHARASHTRA,NAGPUR,KALMESHWAR,MOHPA,MOHPA,441502.0,"AT POST MOHPA, TAH. KALMESHWAR, DIST. NAGPUR - 441502",sch.mohpa82@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Urban,Operational,Mohpa,Mohpa,Kalmeshwar
2582,"Z.P. PS (BOYS), DHAPEWADA NO. 4",27090308301,MAHARASHTRA,NAGPUR,KALMESHWAR,DHAPEWADA,DHAPEWADA,441501.0,"AT POST DHAPEWADA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.dhapewada83@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Dhapewada,Dhapewada,Kalmeshwar
2583,"Z.P. PS (GIRLS), BRAMHANI NO. 4",27090308401,MAHARASHTRA,NAGPUR,KALMESHWAR,BRAMHANI,BRAMHANI,441501.0,"AT POST BRAMHANI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.bramhani84@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Bramhani,Bramhani,Kalmeshwar
2584,"SARASWATI VIDYALAYA, PARSODI NO. 3",27090308501,MAHARASHTRA,NAGPUR,KALMESHWAR,PARSODI,PARSODI,441501.0,"AT POST PARSODI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.parsodi85@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Parsodi,Parsodi,Kalmeshwar
2585,"SHARADA CONVENT, SELU NO. 3",27090308601,MAHARASHTRA,NAGPUR,KALMESHWAR,SELU,SELU,441501.0,"AT POST SELU, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.selu86@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Selu,Selu,Kalmeshwar
2586,"MODEL SCHOOL, SUSUNDRI NO. 3",27090308701,MAHARASHTRA,NAGPUR,KALMESHWAR,SUSUNDRI,SUSUNDRI,441501.0,"AT POST SUSUNDRI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.susundri87@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Susundri,Susundri,Kalmeshwar
2587,"Z.P. HIGH SCHOOL, TISHTI NO. 4",27090308801,MAHARASHTRA,NAGPUR,KALMESHWAR,TISHTI(BU),TISHTI (BU),441501.0,"AT POST TISHTI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.tishti88@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Tishti,Tishti,Kalmeshwar
2588,"NATIONAL HIGH SCHOOL, UBALI NO. 3",27090308901,MAHARASHTRA,NAGPUR,KALMESHWAR,UBALI,UBALI,441501.0,"AT POST UBALI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.ubali89@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Ubali,Ubali,Kalmeshwar
2589,"MAHATMA GANDHI VIDYALAYA, UPARWAHI NO. 3",27090309001,MAHARASHTRA,NAGPUR,KALMESHWAR,UPARWAHI,UPARWAHI,441501.0,"AT POST UPARWAHI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.uparwahi90@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Uparwahi,Uparwahi,Kalmeshwar
2590,"Z.P. PS, ADASA NO. 3",27090309101,MAHARASHTRA,NAGPUR,KALMESHWAR,DHAPEWADA,ADASA,441501.0,"AT POST ADASA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.adasa91@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Adasa,Adasa,Kalmeshwar
2591,"Z.P. UPS, AMBHADA NO. 3",27090309201,MAHARASHTRA,NAGPUR,KALMESHWAR,BRAMHANI,AMBHADA,441501.0,"AT POST AMBHADA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.ambhada92@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Ambhada,Ambhada,Kalmeshwar
2592,"Z.P. PS (BOYS), BELONA NO. 3",27090309301,MAHARASHTRA,NAGPUR,KALMESHWAR,MOHPA,BELONA,441502.0,"AT POST BELONA, TAH. KALMESHWAR, DIST. NAGPUR - 441502",sch.belona93@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Belona,Belona,Kalmeshwar
2593,"Z.P. PS (GIRLS), BORGAON NO. 3",27090309401,MAHARASHTRA,NAGPUR,KALMESHWAR,PARSODI,BORGAON,441501.0,"AT POST BORGAON, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.borgaon94@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Borgaon,Borgaon,Kalmeshwar
2594,"SARASWATI VIDYALAYA, CHIKHALI NO. 3",27090309501,MAHARASHTRA,NAGPUR,KALMESHWAR,SELU,CHIKHALI,441501.0,"AT POST CHIKHALI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.chikhali95@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Chikhali,Chikhali,Kalmeshwar
2595,"SHARADA CONVENT, DAHEGAON NO. 3",27090309601,MAHARASHTRA,NAGPUR,KALMESHWAR,SUSUNDRI,DAHEGAON,441501.0,"AT POST DAHEGAON, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.dahegaon96@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Dahegaon,Dahegaon,Kalmeshwar
2596,"MODEL SCHOOL, DHAMANGAON NO. 3",27090309701,MAHARASHTRA,NAGPUR,KALMESHWAR,TISHTI(BU),DHAMANGAON,441501.0,"AT POST DHAMANGAON, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.dhamangaon97@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Dhamangaon,Dhamangaon,Kalmeshwar
2597,"Z.P. HIGH SCHOOL, GHOGHALI NO. 3",27090309801,MAHARASHTRA,NAGPUR,KALMESHWAR,UBALI,GHOGHALI,441501.0,"AT POST GHOGHALI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.ghoghali98@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Ghoghali,Ghoghali,Kalmeshwar
2598,"NATIONAL HIGH SCHOOL, GONHI NO. 3",27090309901,MAHARASHTRA,NAGPUR,KALMESHWAR,UPARWAHI,GONHI,441501.0,"AT POST GONHI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.gonhi99@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Gonhi,Gonhi,Kalmeshwar
2599,"MAHATMA GANDHI VIDYALAYA, HARANKHURI NO. 3",27090310001,MAHARASHTRA,NAGPUR,KALMESHWAR,KALMESHWAR,HARANKHURI,441501.0,"AT POST HARANKHURI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.harankhuri100@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Harankhuri,Harankhuri,Kalmeshwar
2600,"Z.P. PS, KHAPRI NO. 3",27090310101,MAHARASHTRA,NAGPUR,KALMESHWAR,BRAMHANI,KHAPRI,441501.0,"AT POST KHAPRI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.khapri101@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Khapri,Khapri,Kalmeshwar
2601,"Z.P. UPS, KOHALI NO. 3",27090310201,MAHARASHTRA,NAGPUR,KALMESHWAR,MOHPA,KOHALI,441502.0,"AT POST KOHALI, TAH. KALMESHWAR, DIST. NAGPUR - 441502",sch.kohali102@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Kohali,Kohali,Kalmeshwar
2602,"Z.P. PS (BOYS), KUKDI NO. 3",27090310301,MAHARASHTRA,NAGPUR,KALMESHWAR,PARSODI,KUKDI,441501.0,"AT POST KUKDI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.kukdi103@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Kukdi,Kukdi,Kalmeshwar
2603,"Z.P. PS (GIRLS), LINGA NO. 3",27090310401,MAHARASHTRA,NAGPUR,KALMESHWAR,SELU,LINGA,441501.0,"AT POST LINGA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.linga104@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Linga,Linga,Kalmeshwar
2604,"SARASWATI VIDYALAYA, LONKHAI NO. 3",27090310501,MAHARASHTRA,NAGPUR,KALMESHWAR,SUSUNDRI,LONKHAI,441501.0,"AT POST LONKHAI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.lonkhai105@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Lonkhai,Lonkhai,Kalmeshwar
2605,"SHARADA CONVENT, MANDVI NO. 3",27090310601,MAHARASHTRA,NAGPUR,KALMESHWAR,TISHTI(BU),MANDVI,441501.0,"AT POST MANDVI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.mandvi106@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Mandvi,Mandvi,Kalmeshwar
2606,"MODEL SCHOOL, NANDORA NO. 3",27090310701,MAHARASHTRA,NAGPUR,KALMESHWAR,UBALI,NANDORA,441501.0,"AT POST NANDORA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.nandora107@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Nandora,Nandora,Kalmeshwar
2607,"Z.P. HIGH SCHOOL, PIPLA NO. 3",27090310801,MAHARASHTRA,NAGPUR,KALMESHWAR,UPARWAHI,PIPLA,441501.0,"AT POST PIPLA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.pipla108@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Pipla,Pipla,Kalmeshwar
2608,"NATIONAL HIGH SCHOOL, SAWANGI NO. 3",27090310901,MAHARASHTRA,NAGPUR,KALMESHWAR,KALMESHWAR,SAWANGI,441501.0,"AT POST SAWANGI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.sawangi109@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Sawangi,Sawangi,Kalmeshwar
2609,"MAHATMA GANDHI VIDYALAYA, SONPUR NO. 3",27090311001,MAHARASHTRA,NAGPUR,KALMESHWAR,DHAPEWADA,SONPUR,441501.0,"AT POST SONPUR, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.sonpur110@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Sonpur,Sonpur,Kalmeshwar
2610,"Z.P. PS, TELKAMDHI NO. 3",27090311101,MAHARASHTRA,NAGPUR,KALMESHWAR,BRAMHANI,TELKAMDHI,441501.0,"AT POST TELKAMDHI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.telkamdhi111@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Telkamdhi,Telkamdhi,Kalmeshwar
2611,"Z.P. UPS, UBARWADI NO. 3",27090311201,MAHARASHTRA,NAGPUR,KALMESHWAR,MOHPA,UBARWADI,441502.0,"AT POST UBARWADI, TAH. KALMESHWAR, DIST. NAGPUR - 441502",sch.ubarwadi112@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Ubarwadi,Ubarwadi,Kalmeshwar
2612,"Z.P. PS (BOYS), WADAD NO. 3",27090311301,MAHARASHTRA,NAGPUR,KALMESHWAR,PARSODI,WADAD,441501.0,"AT POST WADAD, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.wadad113@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Wadad,Wadad,Kalmeshwar
2613,"Z.P. PS (GIRLS), WATHODA NO. 3",27090311401,MAHARASHTRA,NAGPUR,KALMESHWAR,SELU,WATHODA,441501.0,"AT POST WATHODA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.wathoda114@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Wathoda,Wathoda,Kalmeshwar
2614,"SARASWATI VIDYALAYA, ZILPA NO. 3",27090311501,MAHARASHTRA,NAGPUR,KALMESHWAR,SUSUNDRI,ZILPA,441501.0,"AT POST ZILPA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.zilpa115@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Zilpa,Zilpa,Kalmeshwar
2615,"SHARADA CONVENT, KALMESHWAR NO. 10",27090311601,MAHARASHTRA,NAGPUR,KALMESHWAR,KALMESHWAR,KALMESHWAR,441501.0,"AT POST KALMESHWAR, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.kalmeshwar116@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Urban,Operational,Kalmeshwar,Kalmeshwar,Kalmeshwar
2616,"MODEL SCHOOL, MOHPA NO. 5",27090311701,MAHARASHTRA,NAGPUR,KALMESHWAR,MOHPA,MOHPA,441502.0,"AT POST MOHPA, TAH. KALMESHWAR, DIST. NAGPUR - 441502",sch.mohpa117@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Urban,Operational,Mohpa,Mohpa,Kalmeshwar
2617,"Z.P. HIGH SCHOOL, DHAPEWADA NO. 5",27090311801,MAHARASHTRA,NAGPUR,KALMESHWAR,DHAPEWADA,DHAPEWADA,441501.0,"AT POST DHAPEWADA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.dhapewada118@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Dhapewada,Dhapewada,Kalmeshwar
2618,"NATIONAL HIGH SCHOOL, BRAMHANI NO. 5",27090311901,MAHARASHTRA,NAGPUR,KALMESHWAR,BRAMHANI,BRAMHANI,441501.0,"AT POST BRAMHANI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.bramhani119@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Bramhani,Bramhani,Kalmeshwar
2619,"MAHATMA GANDHI VIDYALAYA, PARSODI NO. 4",27090312001,MAHARASHTRA,NAGPUR,KALMESHWAR,PARSODI,PARSODI,441501.0,"AT POST PARSODI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.parsodi120@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Parsodi,Parsodi,Kalmeshwar
2620,"Z.P. PS, SELU NO. 4",27090312101,MAHARASHTRA,NAGPUR,KALMESHWAR,SELU,SELU,441501.0,"AT POST SELU, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.selu121@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Selu,Selu,Kalmeshwar
2621,"Z.P. UPS, SUSUNDRI NO. 4",27090312201,MAHARASHTRA,NAGPUR,KALMESHWAR,SUSUNDRI,SUSUNDRI,441501.0,"AT POST SUSUNDRI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.susundri122@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Susundri,Susundri,Kalmeshwar
2622,"Z.P. PS (BOYS), TISHTI NO. 5",27090312301,MAHARASHTRA,NAGPUR,KALMESHWAR,TISHTI(BU),TISHTI (BU),441501.0,"AT POST TISHTI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.tishti123@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Tishti,Tishti,Kalmeshwar
2623,"Z.P. PS (GIRLS), UBALI NO. 4",27090312401,MAHARASHTRA,NAGPUR,KALMESHWAR,UBALI,UBALI,441501.0,"AT POST UBALI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.ubali124@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Ubali,Ubali,Kalmeshwar
2624,"SARASWATI VIDYALAYA, UPARWAHI NO. 4",27090312501,MAHARASHTRA,NAGPUR,KALMESHWAR,UPARWAHI,UPARWAHI,441501.0,"AT POST UPARWAHI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.uparwahi125@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Uparwahi,Uparwahi,Kalmeshwar
2625,"SHARADA CONVENT, ADASA NO. 4",27090312601,MAHARASHTRA,NAGPUR,KALMESHWAR,DHAPEWADA,ADASA,441501.0,"AT POST ADASA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.adasa126@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Adasa,Adasa,Kalmeshwar
2626,"MODEL SCHOOL, AMBHADA NO. 4",27090312701,MAHARASHTRA,NAGPUR,KALMESHWAR,BRAMHANI,AMBHADA,441501.0,"AT POST AMBHADA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.ambhada127@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Ambhada,Ambhada,Kalmeshwar
2627,"Z.P. HIGH SCHOOL, BELONA NO. 4",27090312801,MAHARASHTRA,NAGPUR,KALMESHWAR,MOHPA,BELONA,441502.0,"AT POST BELONA, TAH. KALMESHWAR, DIST. NAGPUR - 441502",sch.belona128@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Belona,Belona,Kalmeshwar
2628,"NATIONAL HIGH SCHOOL, BORGAON NO. 4",27090312901,MAHARASHTRA,NAGPUR,KALMESHWAR,PARSODI,BORGAON,441501.0,"AT POST BORGAON, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.borgaon129@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Borgaon,Borgaon,Kalmeshwar
2629,"MAHATMA GANDHI VIDYALAYA, CHIKHALI NO. 4",27090313001,MAHARASHTRA,NAGPUR,KALMESHWAR,SELU,CHIKHALI,441501.0,"AT POST CHIKHALI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.chikhali130@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Chikhali,Chikhali,Kalmeshwar
2630,"Z.P. PS, DAHEGAON NO. 4",27090313101,MAHARASHTRA,NAGPUR,KALMESHWAR,SUSUNDRI,DAHEGAON,441501.0,"AT POST DAHEGAON, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.dahegaon131@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Dahegaon,Dahegaon,Kalmeshwar
2631,"Z.P. UPS, DHAMANGAON NO. 4",27090313201,MAHARASHTRA,NAGPUR,KALMESHWAR,TISHTI(BU),DHAMANGAON,441501.0,"AT POST DHAMANGAON, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.dhamangaon132@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Dhamangaon,Dhamangaon,Kalmeshwar
2632,"Z.P. PS (BOYS), GHOGHALI NO. 4",27090313301,MAHARASHTRA,NAGPUR,KALMESHWAR,UBALI,GHOGHALI,441501.0,"AT POST GHOGHALI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.ghoghali133@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Ghoghali,Ghoghali,Kalmeshwar
2633,"Z.P. PS (GIRLS), GONHI NO. 4",27090313401,MAHARASHTRA,NAGPUR,KALMESHWAR,UPARWAHI,GONHI,441501.0,"AT POST GONHI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.gonhi134@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Gonhi,Gonhi,Kalmeshwar
2634,"SARASWATI VIDYALAYA, HARANKHURI NO. 4",27090313501,MAHARASHTRA,NAGPUR,KALMESHWAR,KALMESHWAR,HARANKHURI,441501.0,"AT POST HARANKHURI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.harankhuri135@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Harankhuri,Harankhuri,Kalmeshwar
2635,"SHARADA CONVENT, KHAPRI NO. 4",27090313601,MAHARASHTRA,NAGPUR,KALMESHWAR,BRAMHANI,KHAPRI,441501.0,"AT POST KHAPRI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.khapri136@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Khapri,Khapri,Kalmeshwar
2636,"MODEL SCHOOL, KOHALI NO. 4",27090313701,MAHARASHTRA,NAGPUR,KALMESHWAR,MOHPA,KOHALI,441502.0,"AT POST KOHALI, TAH. KALMESHWAR, DIST. NAGPUR - 441502",sch.kohali137@gmail.com,Department of Education,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Kohali,Kohali,Kalmeshwar
2637,"Z.P. HIGH SCHOOL, KUKDI NO. 4",27090313801,MAHARASHTRA,NAGPUR,KALMESHWAR,PARSODI,KUKDI,441501.0,"AT POST KUKDI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.kukdi138@gmail.com,Local Body,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Kukdi,Kukdi,Kalmeshwar
2638,"NATIONAL HIGH SCHOOL, LINGA NO. 4",27090313901,MAHARASHTRA,NAGPUR,KALMESHWAR,SELU,LINGA,441501.0,"AT POST LINGA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.linga139@gmail.com,Private Aided,Secondary with Higher Secondary,Co-educational,5–12,Rural,Operational,Linga,Linga,Kalmeshwar
2639,"MAHATMA GANDHI VIDYALAYA, LONKHAI NO. 4",27090314001,MAHARASHTRA,NAGPUR,KALMESHWAR,SUSUNDRI,LONKHAI,441501.0,"AT POST LONKHAI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.lonkhai140@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Lonkhai,Lonkhai,Kalmeshwar
2640,"Z.P. PS, MANDVI NO. 4",27090314101,MAHARASHTRA,NAGPUR,KALMESHWAR,TISHTI(BU),MANDVI,441501.0,"AT POST MANDVI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.mandvi141@gmail.com,Local Body,Primary,Co-educational,1–4,Rural,Operational,Mandvi,Mandvi,Kalmeshwar
2641,"Z.P. UPS, NANDORA NO. 4",27090314201,MAHARASHTRA,NAGPUR,KALMESHWAR,UBALI,NANDORA,441501.0,"AT POST NANDORA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.nandora142@gmail.com,Local Body,Primary with Upper Primary,Co-educational,1–7,Rural,Operational,Nandora,Nandora,Kalmeshwar
2642,"Z.P. PS (BOYS), PIPLA NO. 4",27090314301,MAHARASHTRA,NAGPUR,KALMESHWAR,UPARWAHI,PIPLA,441501.0,"AT POST PIPLA, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.pipla143@gmail.com,Local Body,Primary,Boys,1–5,Rural,Operational,Pipla,Pipla,Kalmeshwar
2643,"Z.P. PS (GIRLS), SAWANGI NO. 4",27090314401,MAHARASHTRA,NAGPUR,KALMESHWAR,KALMESHWAR,SAWANGI,441501.0,"AT POST SAWANGI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.sawangi144@gmail.com,Local Body,Primary,Girls,1–5,Rural,Operational,Sawangi,Sawangi,Kalmeshwar
2644,"SARASWATI VIDYALAYA, SONPUR NO. 4",27090314501,MAHARASHTRA,NAGPUR,KALMESHWAR,DHAPEWADA,SONPUR,441501.0,"AT POST SONPUR, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.sonpur145@gmail.com,Private Aided,Pr. Up Pr. and Secondary Only,Co-educational,1–10,Rural,Operational,Sonpur,Sonpur,Kalmeshwar
2645,"SHARADA CONVENT, TELKAMDHI NO. 4",27090314601,MAHARASHTRA,NAGPUR,KALMESHWAR,BRAMHANI,TELKAMDHI,441501.0,"AT POST TELKAMDHI, TAH. KALMESHWAR, DIST. NAGPUR - 441501",sch.telkamdhi146@gmail.com,Private Unaided,Primary with Upper Primary,Co-educational,1–8,Rural,Operational,Telkamdhi,Telkamdhi,Kalmeshwar
