Sr No.,School Name,UDISE Code,State,District,Block,Cluster,Village,PIN Code,Address,Email,School Management,School Category,School Type,Classes From–To,Rural/Urban,School Status,LGD Village,LGD Panchayat,LGD Block
1549,"Z.P. PS, GAWANA",27090807201,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, TAMASWADI ",GAWANA,441105.0,AT GAWANA POST TAMASWADI TH PARSEONI DIST NAGPUR,zpprischoolgavana@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Gawana,Gawna,Parseoni
1550,"Z.P. PS, GARANDA",27090807301,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, TAMASWADI ",GARANDA,441105.0,Garanda po- Hingna bara bhai th- parseoni dist - nagpur,zppsgaranda1964@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Garanda,Gawna,Parseoni
1551,"Z.P. PS, HINGANA BARBHAI",27090807401,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, TAMASWADI ",HINGANA BARABHAI,441102.0,AthingnabarabhaiTaparseoni,zpschoolhinganab@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Hingana (Ba),Hingnabori,Parseoni
1552,"Z.P. PS, SINGORI",27090807501,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, TAMASWADI ",SINGORI,441105.0,Z P PS SINGORI TQ PARSEONI,zpprisschool@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Singori,Hingnabori,Parseoni
1553,"Z.P. PS, SAHOLI",27090807601,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, TAMASWADI ",SAHOLI,441102.0,SAHOLI POST TAMASWADI TH PARSONE DIST NAGPUR,zpprimaryschoolsaholi@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Soholi,Dorli,Parseoni
1554,"Z.P. UPS, DORALI",27090807701,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, TAMASWADI ",DORALI,441105.0,AT DORLI TH PARSEONI DIST NAGPUR,zpupsdorli@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Dorli,Dorli,Parseoni
1555,"SRI CHAKR ADHAR PR MDH  VID, DORALI",27090807702,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, TAMASWADI ",DORALI,441102.0,AT DORLI POST HINGNA BARABHAI VIA KHAPARKHEDA TAH PARSEONI DIST NAGPUR 441102,scpmv.dorli@gmail.com,Partially Govt. Aided,Upper Pr. and Secondary,3-Co-educational,8–10,Rural,Operational,Dorli,Dorli,Parseoni
1556,"Z.P. PS, GHUKASI",27090807801,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, AMADI ",GHUKASI,441105.0,AT-GHUKASI PO-MAHULI ,zppsghukshi@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Ghukashi,Umripali,Parseoni
1557,"Z.P. PS, KALAPATHA",27090807901,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, AMADI ",KALAPATHA,441105.0,AT. KALAPATA PO. MAHULI TA. PARSEONI DIST. NAGPUR,,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Kalapatha,Mahuli,Parseoni
1558,"Z.P. UPS, MAHULI",27090808001,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, AMADI ",MAHULI,441105.0,AT-PO- MAHULI TA- PARSEONI DI- NAGPUR 441105,zpupsmahuli@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Mahuli,Mahuli,Parseoni
1559,"AKHILESH HS, MAHULI",27090808002,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, AMADI ",MAHULI,441105.0,AKHILESH HIGH SCHOOL MAHULI AT.MAHULI TA. PARSEONI DIST. NAGPUR ,hm.ahsm@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Rural,Operational,Mahuli,Mahuli,Parseoni
1560,"KHALATKAR ENGLISH MEDIUM SCHOOL, MAHULI",27090808003,MAHARASHTRA,NAGPUR,PARSEONI,,MAHULI,441105.0,At.Kalapata Road .Mahjuli,khalatkarenglishmediumschool@gmail.com,Private Unaided (Recognized) ,Primary,3-Co-educational,1–5,Rural,Sanctioned but not Operational,Mahuli,Mahuli,Parseoni
1561,"Z.P. PS, GUNDHARI (PANDE)",27090808101,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, AMADI ",GUNDHARI (PANDE),441105.0,GUNDRI PANDE PO. MAHULI TA. PARSEONI DI. NAGPUR,,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Gundhari (Pande),Mahuli,Parseoni
1562,"Z.P. PS, CHICHBHAVAN",27090808201,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, AMADI ",CHICHBHAVAN,441105.0,AT. CHICHBHAVAN PO. NAYAKUND TA. PARSEONI DIST. NAGPUR,zppschichbhavan@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Chichbhuwan,Mahuli,Parseoni
1563,"Z.P. UPS, NAYAKUND",27090808301,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, AMADI ",NAYAKUND,441105.0,AT. NAYAKUND PO. NAYAKUND TA. PARSEONI DIST. NAGPUR,zpupsnayakund@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Nayakund,Nayakund,Parseoni
1564,"Z.P. UPS, AMADI",27090808401,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, AMADI ",AMADI,441105.0,AMDI PO. KHANDAL DU. TA. PARSEONI,zpupsamadi@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Aamdi,Aamdi,Parseoni
1565,"Z.P. PS, HIWARI(AMADI)",27090808403,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, AMADI ",AMADI,441105.0,AT HIWARI AMADI TAH PARSEONI DIST NAGPUR,zppschoolhiwari@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Hiwari,Aamdi,Parseoni
1566,"Z.P. UPS, KHANDALA(DUMARI)",27090808601,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, AMADI ",KHANDALA (DUMARI),441105.0,At. Po. Khandala Dumari Ta. Parseoni Dist. Nagpur,lohiarvind@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Khandala (Du),Khandala(Du),Parseoni
1567,"Z.P. PS, DUMARI KALA",27090808701,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",DUMARI KALA,441105.0,AT DUMARI KALA PO KHANDALA DUMRI TAH PARSEONI DIST NAGPUR,bharthihumne66@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Dumari Kala,Dumri(Kala),Parseoni
1568,"Z.P. PS, DUMARI KHURD",27090808801,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",DUMARI KHURD,441105.0,AT-DUMARI KHURD PO-KHANDALA TAH-PARSEONI DIST-NAGPUR,zpprischooldumrikhurd@yahoo.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Dumari Kh.,Kerdi,Parseoni
1569,"Z.P. PS, KENDRA, SATAK",27090808901,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",SATAK,441106.0,AT-PO SATAK TAH PASEONI DIST NAGPUR,,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Satak,Satak,Parseoni
1570,"AKHILESH HS, SATAK",27090808902,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",SATAK,441106.0,at.post satak tah.parsioni dis.nagpur,akhileshhsatak@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Rural,Operational,Satak,Satak,Parseoni
1571,"PARADISE CONVENT ENGLISH PRIMARY SCHOOL, SATAK",27090808903,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",SATAK,441106.0,AT POST SATAK TAH PARSEONI,paradiseengschoolsatak1@gmail.com,Private Unaided (Recognized) ,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Satak,Satak,Parseoni
1572,"Z.P. PS, BELDONGARI",27090809001,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",BELDONGARI,441106.0,"At-Beldongri,po-satak,Tah-Parseoni,Dist-Nagpur.441106",zppsbeldongri@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Beldongari,Banpuri,Parseoni
1573,"Z.P. UPS, BANPURI",27090809201,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",BANPURI,441106.0,AT-BANPURI PO-SATAK TAH- PARSEONI DIST-NAG,ashokkumbhare400@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Banpuri,Banpuri,Parseoni
1574,"Z.P. PS, TELANGKHEDI",27090809301,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",TELANGKHEDI,441105.0,AT TELANGKHEDI PO SATAK TAH PARSEONI DIST NAGPUR,dineshdpachpute20@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Telang Khedi,Nimkheda,Parseoni
1575,"Z.P. UPS, KERDI",27090809401,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",KERDI,441105.0,AT KERDI PO KHANDALA DUMARI TAH PARSEONI DIST NAGUR ,ashokkumbhare400@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Keradi,Kerdi,Parseoni
1576,"Z.P. UPS, NIMKHEDA",27090809701,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",NIMKHEDA,441106.0,AT NIMKHEDA PO-SATAK TAH PARSEONI DIST-NAGPUR,nzpunimkheda1975@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Nimkheda,Nimkheda,Parseoni
1577,"Z.P. PS, KHEDI",27090809801,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",KHEDI,441401.0,AT-KHEDI PO-SALWA TAH- PARSEONI DIST- NAGPUR,,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Khedi,Khedi,Parseoni
1578,"Z.P. PS, BORIRANI",27090809901,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",BORIRANI,441106.0,Borirani P.S. Parseoni ,zppborirani@rediffmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Bori (Rani),Khedi,Parseoni
1579,"Z.P. UPS, BORDA GANESHI",27090810001,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",BORDA GANESHI,441105.0,AT BORDA GANESHI PO GONDEGAON TAH PARSEONI DIST NAGPUR,mayambhute23@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Borada (Ganeshi),Borda,Parseoni
1580,SAINATH VID. BORDA GANESHI,27090810002,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, SATAK ",BORDA GANESHI,441404.0,at.borda post.gondegaon tah.parsionoi dis.nagpur,lbarve90@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Rural,Operational,Borada (Ganeshi),Borda,Parseoni
1581,"Z.P. PS, BAKHARI",27090810101,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",BAKHARI,441105.0,"AT. BAKHARI, POST NAYAKUND, TAH. PARSEONI, DIST. NAGPUR 441105",zppsbakhari01071954@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Bakhari,Bakhari,Parseoni
1582,"Z.P. PS, NANDGAON",27090810201,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",NANDGAON,441404.0,"Nandgaon, po.Gondegaon",zppsnandgaon59@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Nandgaon,Nandgaon,Parseoni
1583,"Z.P. PS, DUMARI STATION(NANDGAON)",27090810202,MAHARASHTRA,NAGPUR,PARSEONI,,NANDGAON,441105.0,"AT-DUMARI STATION PO-NANDGAON,TAH- PARSEONI,DIST-NAGPUR.",,Local Body,Primary,3-Co-educational,1–5,Rural,Closed,Nandgaon,Nandgaon,Parseoni
1584,"Z.P. PS, WAGHOLI",27090810301,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",WAGHOLI,441404.0,AT. WAGHOLI PO. GONDEGAON TA. PARSEONI DI. NAGPUR,zppswagholi@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Wagholi,Warada,Parseoni
1585,"Z.P. PS, YESAMBA",27090810401,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",YESAMBA,441404.0,YESAMBA GONDEGAON PARSEONI,pande.vishwas3781@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Yesamba,Ghatrohna,Parseoni
1586,"Z.P. UPS, WARADA",27090810501,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",WARADA,441404.0,WARADA GONDEGAON PARSEONI,,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Warada,Warada,Parseoni
1587,"YASHAVANT VID., WARADA",27090810502,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",WARADA,441401.0,J.N.Road Warada stop. Tah. Parseoni,hmyashwantvidyalaya@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Rural,Operational,Warada,Warada,Parseoni
1588,"Z.P. UPS, GONDEGAON",27090810601,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",GONDEGAON,441404.0,AT. PO. GONDEGAON TA. PARSEONI DI. NAGPUR,zpupsgondegaon1920@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Gondegaon,Gondegaon,Parseoni
1589,"Z.P. UPS, KANDRI 1",27090810701,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",KANDRI,441106.0,AT KANDRI POST KANHAN TA PARSEONI DIST NAGPUR,,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Tekadi(Kanha),Tekadi(Ka),Parseoni
1590,"Z.P. UPS, KANDRI 2",27090810702,MAHARASHTRA,NAGPUR,PARSEONI,,KANDRI,441401.0,,,Local Body,Primary with Upper Primary,3-Co-educational,1–7,,Permanently Closed,,,
1591,"ANJANABAI MATIMAND SCHOOL, KANDRI",27090810703,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANDRI,441401.0,Kandhri Kanhan Parseoni,anjanabaiwasnik@gmail.com,Other State Govt. Managed,Primary,3-Co-educational,1–4,Rural,Operational,Tekadi(Kanha),Tekadi(Ka),Parseoni
1592,"RAJIV KARN BADHIR SCHOOL, KANDRI",27090810704,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANDRI,441401.0,KANDRI PARSEONI NAGPUR,rajivkarnabadhir@gmail.com,Other State Govt. Managed,Primary with Upper Primary,3-Co-educational,1–6,Rural,Operational,Tekadi(Kanha),Tekadi(Ka),Parseoni
1593,"MAROTRAOPANTAWANE JR COLLEGE, KANDRI",27090810705,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANDRI,441401.0,"at gahuhiwara road ,kandri-kanhan -441401",ganesh.pantawane@gmail.com,Private Unaided (Recognized) ,Higher Secondary only/Jr. College,3-Co-educational,11–12,Rural,Operational,Tekadi(Kanha),Tekadi(Ka),Parseoni
1594,SARASWATI CONVENT SCHOOL KANDRI,27090810706,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",KANDRI,441401.0,WARD NO 5 NEAR J N HOSPITAL KANDRI KANHAN TQ PARSEONI,,Private Unaided (Recognized) ,Primary,3-Co-educational,1–5,Rural,Operational,Tekadi(Kanha),Tekadi(Ka),Parseoni
1595,VACHCHHALAGOPI PUBLIC SCHOOL KANDRI ,27090810707,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANDRI,441404.0,Kandri Kanhan Tah-Parseoni Dist- Nagpur,vgpskandri@gmail.com,Private Unaided (Recognized) ,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1–12,Urban,Operational,,,
1596,"Z.P. PS, TEKADI",27090810801,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",TEKADI,441404.0,AT. TEKADI PO. GONDEGAON TAH. PARSEONI,sunandabhawat1@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Tekadi Ko.Kh.T.Sa.Kr.14,Tekadi(Kh),Parseoni
1597,"Z.P. PS C.M. 1, TEKADI",27090810802,MAHARASHTRA,NAGPUR,PARSEONI,,TEKADI,441404.0,COAL MINES 1 POST GONDEGAON TA. PARSEONI,,Local Body,Primary,3-Co-educational,1–4,Rural,Closed,Tekadi Ko.Kh.T.Sa.Kr.14,Tekadi(Kh),Parseoni
1598,"Z.P. UPS C.M 2, TEKADI",27090810803,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",TEKADI,441404.0,AT.TEKADI COAL MINES TALUKA PARSIVANI,pramodchandekar1975@gmail.com,Local Body,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Tekadi Ko.Kh.T.Sa.Kr.14,Tekadi(Kh),Parseoni
1599,"SREE SHIVGIRI HINDI UPS. C.M., TEKADI",27090810804,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",TEKADI,441404.0,kamptee coalmines Tekadi,rosem27jan@gmail.com,Other State Govt. Managed,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Tekadi Ko.Kh.T.Sa.Kr.14,Tekadi(Kh),Parseoni
1600,"NUTAN SARASWATI VID., TEKADI",27090810807,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",TEKADI,441404.0,WARD NO 5 NEAR J N HOSPITAL KANDRI KANHAN TAL PARSHIONI DIS NAGPUR,nsvtekadi329@gmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Rural,Operational,Tekadi Ko.Kh.T.Sa.Kr.14,Tekadi(Kh),Parseoni
1601,"VIDYA MANDIR HS, TEKADI",27090810808,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",TEKADI,441404.0,BACK OF GURUDWARA NEW TEKADI TOWNSHIP TEKADI,vidyamandirschooltekadi@gmail.com,Private Unaided (Recognized) ,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Rural,Operational,Tekadi Ko.Kh.T.Sa.Kr.14,Tekadi(Kh),Parseoni
1602,"SAIBABA ASHRAM SC., TEKADI",27090810809,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",TEKADI,441404.0,AT TEKADI PO GONDEGAON TAH PARSEONI DIST NAGPUR,saibabaashramshala@gmail.com,Other State Govt. Managed,Up. Pr. Secondary and Higher Sec,3-Co-educational,8–12,Rural,Operational,Tekadi Ko.Kh.T.Sa.Kr.14,Tekadi(Kh),Parseoni
1603,"K.D.KAMBLE CONVENT SC., TEKADI",27090810810,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",TEKADI,441404.0,BESIDE NEW TOWNSHIP TEKADI,kdkconventtekadi@gmail.com,Private Unaided (Recognized) ,Primary with Upper Primary,3-Co-educational,1–6,Rural,Operational,Tekadi Ko.Kh.T.Sa.Kr.14,Tekadi(Kh),Parseoni
1604,"SAIBABA ANUDANIT AADIWASI ASHRAM SCOOL,TEKADI",27090810811,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. UPS, WARADA ",TEKADI,441105.0,AT TEKADI PO GONDEGAON TAH PARSEONI,saibabaashramshala@gmail.com,Other State Govt. Managed,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Tekadi Ko.Kh.T.Sa.Kr.14,Tekadi(Kh),Parseoni
1605,"Z.P. PS, GHATROHANA",27090810901,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",GHATROHANA,441404.0,AT.GHATROHANA PO. GONDEGAON TA. PARSEONI DIST. NAGPUR,dakshu.gajbhiye13@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Ghat Rohana,Ghatrohna,Parseoni
1606,"Z.P. UPS, JUNIKAMPTEE",27090811001,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",JUNIKAMPTEE,441404.0,AT. JUNIKAMPTEE PO.GONDEGON TA.PARSEONI DIST. NAGPUR,hmzpups@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Juni Kamptee,Junikamptee,Parseoni
1607,"Z.P. PS, GADE GHAT(JUNIKAMPTEE)",27090811002,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",JUNIKAMPTEE,441404.0,POST.GONDEGON TA.PARSEONI DIST. NAGPUR,zpschoolgadeghat@yahoo.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Juni Kamptee,Junikamptee,Parseoni
1608,"Z.P. PS, GAHUHIWARA",27090811101,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",GAHUHIWARA,441401.0,AT. GAHUHIWARA PO. KANHAN TA. PARSEONI DIST. NAGPUR,bhimraosalwankar@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Hiwara (Gahu),Khandala(Gh),Parseoni
1609,"Z.P. UPS, SIHORA",27090811201,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",SHIHORA,441401.0,AT SIHORA TA PARSEONI,naipalkanhekar@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Urban,Operational,,,
1611,"Z.P. UPS, KHANDALA GHATATE",27090811301,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KHANDALA GHATATE,441401.0,KHANDALA GHATATE KANHAN PARSEONI,surekha.s.dudhe@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Khandala (Ghatate),Khandala(Gh),Parseoni
1612,"Z.P. UPS, NILAJ",27090811401,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",NILAJ,441401.0,"AT-NILAJ,POST-SALWA,TA-PARSEONI,DIST-NAGPUR.",zpupschoolnilaj@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Nilaj,Nilaj,Parseoni
1613,"Z.P. UPS, BORISHINGORI",27090811501,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",BORISHINGORI,441401.0,BORI SINGORI SALWA PARSEONI,vinodwahane12345@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–8,Rural,Operational,Bori (Singori),Bori(Singar),Parseoni
1614,"Z.P. PS, SHINGARDEEP",27090811601,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",SHINGARDEEP,441401.0,"SINGARDEEP, PO. SALWA, DIST. NAGPUR",saurabhparate3@gmail.com,Local Body,Primary,3-Co-educational,1–5,Rural,Operational,Singardip,Bori(Singar),Parseoni
1615,"Z.P. UPS, PIPARI (KANHAN)",27090811701,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,AT PIPARI POST KANHAN TA PARSEONI DIST NAGPUR,sandhyaraut579@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Urban,Operational,,,
1616,"VIKAS PRIMARY SCHOOL, KANHAN",27090811702,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,"near BSNL tower rai nagar, kanhan ta. parsioni dist. nagpur",rajendrakhandait7@gmail.com,Other State Govt. Managed,Primary,3-Co-educational,1–4,Urban,Operational,,,
1617,"MAHATMA PHULE PS, KANHAN",27090811703,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,ashoknagar kanhan dist nagpur,mfps.ashoknagarkanhan@gmail.com,Other State Govt. Managed,Primary,3-Co-educational,1–4,Urban,Operational,,,
1618,"IDEAL CONVENT HINDI PS, KANHAN",27090811704,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,"SURESH NAGAR ,TARSA RAOD, KANHAN TAS.PARSHIWANI DIST. NAGPUR",hmicps80@rediffmail.com,Other State Govt. Managed,Primary,3-Co-educational,1–4,Urban,Operational,,,
1619,DHARMARAJ PRIMARY SCHOOL KANDRI KANHAN,27090811705,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,Kandri-kanhan Th. Parsioni ,dpskanhan1995@gmail.com,Other State Govt. Managed,Primary,3-Co-educational,1–4,Urban,Operational,,,
1620,"NEHA PRIMARY SCHOOL, KANHAN",27090811706,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,"WAGHADHARE WADI, KANHAN",nehaprimaryschool1996@gmail.com,Other State Govt. Managed,Primary,3-Co-educational,1–5,Urban,Operational,,,
1621,"B.K.C.P PRIMARY SCHOOL, KANHAN",27090811707,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,"Near Railway Crossing, Vivekanand Nagar",bkcpschoolkanhan@gmail.com,Private Unaided (Recognized) ,Primary,3-Co-educational,1–4,Urban,Operational,,,
1622,"Z.P. PS, KENDRA, KANHAN",27090811708,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,KANHAN NEAR NAGAR PARISHAD,zppskanhan@gmail.com,Local Body,Primary,3-Co-educational,1–4,Urban,Operational,,,
1623,"SREE NARAYANA VIDHYALAYA (HINDI UPS, KANHAN)",27090811709,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,VIVEKANAND NAGAR KANHAN,manjulaxalxo123@gmail.com,Other State Govt. Managed,Primary with Upper Primary,3-Co-educational,1–7,Urban,Operational,,,
1624,SREE NARAYANA ENGLISH PS.KANHAN,27090811710,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,VIVEKANAND NAGAR KANHAN,snvenglishprimarykanhan@gmail.com,Private Unaided (Recognized) ,Primary with Upper Primary,3-Co-educational,1–7,Urban,Operational,,,
1625,"SAVITRI BAI PHULE UPS, KANHAN",27090811711,MAHARASHTRA,NAGPUR,PARSEONI,"Z.P. PS, KENDRA, KANHAN ",KANHAN,441401.0,HANUMAN NAGAR KANHAN ,gaurishankarsathawane11@gmail.com,Other State Govt. Managed,Primary with Upper Primary,3-Co-educational,1–7,Urban,Operational,,,
