Sr No.,School Name,UDISE Code,State,District,Block,Cluster,Village,PIN Code,Address,Email,School Management,School Category,School Type,Classes From–To,Rural/Urban,School Status,LGD Village,LGD Panchayat,LGD Block
1321,"Z.P. PS, CHICHLI (WAGHODA)",27090407101,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",CHICHLI (WAGHODA),441107.0,CHICHLI POST KODIGAON TAHIL SAONER DIST NAGPUR,zppschichliw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Chicholi,Waghoda,Saoner
1322,"Z.P. PS, SANGAM (WAGHODA)",27090407201,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",SANGAM (WAGHODA),441107.0,SANGAM POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsangamw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Sangam,Waghoda,Saoner
1323,"Z.P. PS, MALANWADA (WAGHODA)",27090407301,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",MALANWADA (WAGHODA),441107.0,MALANWADA POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsmalanwadaw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Malanwada,Waghoda,Saoner
1324,"Z.P. PS, SURABARDI (WAGHODA)",27090407401,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",SURABARDI (WAGHODA),441107.0,SURABARDI POST KODIGAON TAHIL SAONER DIST NAGPUR,zppssurabardiw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Surabardi,Waghoda,Saoner
1325,"Z.P. PS, KHUTAMBA (WAGHODA)",27090407501,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",KHUTAMBA (WAGHODA),441107.0,KHUTAMBA POST KODIGAON TAHIL SAONER DIST NAGPUR,zppskhutambaw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Khutamba,Waghoda,Saoner
1326,"Z.P. PS, PIPLA (WAGHODA)",27090407601,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",PIPLA (WAGHODA),441107.0,PIPLA POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsplaw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Pipla,Waghoda,Saoner
1327,"Z.P. PS, BHOJAPUR (WAGHODA)",27090407701,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",BHOJAPUR (WAGHODA),441107.0,BHOJAPUR POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsbhojapurw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Bhojapur,Waghoda,Saoner
1328,"Z.P. PS, BORGAON (WAGHODA)",27090407801,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",BORGAON (WAGHODA),441107.0,BORGAON POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsborgaonw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Borgaon,Waghoda,Saoner
1329,"Z.P. PS, TIKADI (WAGHODA)",27090407901,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",TIKADI (WAGHODA),441107.0,TIKADI POST KODIGAON TAHIL SAONER DIST NAGPUR,zppstikadiw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Tikadi,Waghoda,Saoner
1330,"Z.P. PS, SAWANGI (WAGHODA)",27090408001,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",SAWANGI (WAGHODA),441107.0,SAWANGI POST KODIGAON TAHIL SAONER DIST NAGPUR,zppssawangiwo@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Sawangi,Waghoda,Saoner
1331,"Z.P. PS, SONEGAON (WAGHODA)",27090408101,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",SONEGAON (WAGHODA),441107.0,SONEGAON POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsonegaonwo@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Sonegaon,Waghoda,Saoner
1332,"Z.P. PS, DHANKHEDI (WAGHODA)",27090408201,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",DHANKHEDI (WAGHODA),441107.0,DHANKHEDI POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsdhankhediw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Dhankhedi,Waghoda,Saoner
1333,"Z.P. PS, KHAIRI (WAGHODA)",27090408301,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",KHAIRI (WAGHODA),441107.0,KHAIRI POST KODIGAON TAHIL SAONER DIST NAGPUR,zppskhairiw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Khairi,Waghoda,Saoner
1334,"Z.P. PS, DEOLI (WAGHODA)",27090408401,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",DEOLI (WAGHODA),441107.0,DEOLI POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsdeoliw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Deoli,Waghoda,Saoner
1335,"Z.P. PS, WAPHI (WAGHODA)",27090408501,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",WAPHI (WAGHODA),441107.0,WAPHI POST KODIGAON TAHIL SAONER DIST NAGPUR,zppswaphiw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Waphi,Waghoda,Saoner
1336,"Z.P. PS, GOWARI (WAGHODA)",27090408601,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",GOWARI (WAGHODA),441107.0,GOWARI POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsgowariw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Gowari,Waghoda,Saoner
1337,"Z.P. PS, BICHHWA (WAGHODA)",27090408701,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",BICHHWA (WAGHODA),441107.0,BICHHWA POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsbichhwaw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Bichhwa,Waghoda,Saoner
1338,"Z.P. PS, ITGAON (WAGHODA)",27090408801,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",ITGAON (WAGHODA),441107.0,ITGAON POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsitgaonw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Itgaon,Waghoda,Saoner
1339,"Z.P. PS, TONDAPUR (WAGHODA)",27090408901,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",TONDAPUR (WAGHODA),441107.0,TONDAPUR POST KODIGAON TAHIL SAONER DIST NAGPUR,zppstondapurw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Tondapur,Waghoda,Saoner
1340,"Z.P. PS, DHANGARPUR (WAGHODA)",27090409001,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",DHANGARPUR (WAGHODA),441107.0,DHANGARPUR POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsdhangarpurw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Dhangarpur,Waghoda,Saoner
1341,"Z.P. PS, MALEGAON (WAGHODA)",27090409101,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",MALEGAON (WAGHODA),441107.0,MALEGAON POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsmalegaonw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Malegaon,Waghoda,Saoner
1342,"Z.P. PS, DEKHEGAON (WAGHODA)",27090409201,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",DEKHEGAON (WAGHODA),441107.0,DEKHEGAON POST KODIGAON TAHIL SAONER DIST NAGPUR,zppsdekhegaonw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Dekhegaon,Waghoda,Saoner
1343,"Z.P. PS, SAVALI (WAGHODA)",27090409301,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",SAVALI (WAGHODA),441107.0,SAVALI POST KODIGAON TAHIL SAONER DIST NAGPUR,zppssavaliw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Sawali,Waghoda,Saoner
1344,"Z.P. PS, KHATKHEDA (WAGHODA)",27090409401,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KODIGAON ",KHATKHEDA (WAGHODA),441107.0,KHATKHEDA POST KODIGAON TAHIL SAONER DIST NAGPUR,zppskhatkhedaw@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Khatkheda,Waghoda,Saoner
1345,"Z.P. UPS, KHAPA",27090409501,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KHAPA ",KHAPA,441101.0,AT KHAPA POST KHAPA TAH SAONER DIST NAGPUR,zpupskhapa@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Urban,Operational,,,
1346,"KANYA HIGH SCHOOL, KHAPA",27090409502,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KHAPA ",KHAPA,441101.0,Khapa Taluka Saoner Dist Nagpur,kanyahighschoolkhapa@gmail.com,Other State Govt. Managed,Pr. Up Pr. and Secondary Only,2-Girls,5–10,Urban,Operational,,,
1347,"VIVEKANAND VIDYALAYA, KHAPA",27090409503,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KHAPA ",KHAPA,441101.0,Khapa Taluka Saoner Dist Nagpur,vivekanandkhapa@gmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Urban,Operational,,,
1348,"VIDYA NIKETAN CONVENT, KHAPA",27090409504,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KHAPA ",KHAPA,441101.0,Khapa Taluka Saoner Dist Nagpur,vidyaniketankhapa@gmail.com,Private Unaided (Recognized) ,Primary with Upper Primary,3-Co-educational,1–8,Urban,Operational,,,
1349,"ST. FRANCIS HIGH SCHOOL, KHAPA",27090409505,MAHARASHTRA,NAGPUR,SAONER,"Z.P. UPS, KHAPA ",KHAPA,441101.0,Khapa Taluka Saoner Dist Nagpur,stfranciskhapa@gmail.com,Private Unaided (Recognized) ,Pr. Up Pr. and Secondary Only,3-Co-educational,1–10,Urban,Operational,,,
1350,"Z.P. PS NO.1, SAONER",27090409601,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",SAONER,441107.0,SAONER TAHIL SAONER DIST NAGPUR,zppssaoner1@gmail.com,Local Body,Primary,3-Co-educational,1–4,Urban,Operational,,,
1351,"Z.P. PS NO.2, SAONER",27090409602,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",SAONER,441107.0,SAONER TAHIL SAONER DIST NAGPUR,zppssaoner2@gmail.com,Local Body,Primary,3-Co-educational,1–4,Urban,Operational,,,
1352,"SARASWATI VIDYALAYA, SAONER",27090409603,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",SAONER,441107.0,Saoner Taluka Saoner Dist Nagpur,saraswatividyalayasaoner@gmail.com,Other State Govt. Managed,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,5–12,Urban,Operational,,,
1353,"MUNICIPAL HIGH SCHOOL, SAONER",27090409604,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",SAONER,441107.0,Saoner Taluka Saoner Dist Nagpur,municipalhighschoolsaoner@gmail.com,Local Body,Pr. Up Pr. and Secondary Only,3-Co-educational,5–10,Urban,Operational,,,
1354,"HOLY CROSS CONVENT, SAONER",27090409605,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",SAONER,441107.0,Saoner Taluka Saoner Dist Nagpur,holycrosssaoner@gmail.com,Private Unaided (Recognized) ,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1–12,Urban,Operational,,,
1355,"BHAVAN'S BHAGWANDAS PUROHIT VIDYA MANDIR, SAONER",27090409606,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",SAONER,441107.0,Saoner Taluka Saoner Dist Nagpur,bhavanssaoner@gmail.com,Private Unaided (Recognized) ,Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1–12,Urban,Operational,,,
1356,"Z.P. PS, BABHULWADA",27090409701,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",BABHULWADA,441107.0,BABHULWADA POST SAONER TAHIL SAONER DIST NAGPUR,zppsbabhulwada@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Babhulwada,Babhulwada,Saoner
1357,"Z.P. PS, BHOJAPUR (SAONER)",27090409801,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",BHOJAPUR (SAONER),441107.0,BHOJAPUR POST SAONER TAHIL SAONER DIST NAGPUR,zppsbhojapursao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Bhojapur,Bhojapur,Saoner
1358,"Z.P. PS, PIPLA (SAONER)",27090409901,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",PIPLA (SAONER),441107.0,PIPLA POST SAONER TAHIL SAONER DIST NAGPUR,zppsplasao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Pipla,Pipla,Saoner
1359,"Z.P. PS, SURABARDI (SAONER)",27090410001,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",SURABARDI (SAONER),441107.0,SURABARDI POST SAONER TAHIL SAONER DIST NAGPUR,zppssurabardisao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Surabardi,Surabardi,Saoner
1360,"Z.P. PS, SONEGAON (SAONER)",27090410101,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",SONEGAON (SAONER),441107.0,SONEGAON POST SAONER TAHIL SAONER DIST NAGPUR,zppsonegaonsao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Sonegaon,Sonegaon,Saoner
1361,"Z.P. PS, DHANKHEDI (SAONER)",27090410201,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",DHANKHEDI (SAONER),441107.0,DHANKHEDI POST SAONER TAHIL SAONER DIST NAGPUR,zppsdhankhedisao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Dhankhedi,Dhankhedi,Saoner
1362,"Z.P. PS, SANGAM (SAONER)",27090410301,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",SANGAM (SAONER),441107.0,SANGAM POST SAONER TAHIL SAONER DIST NAGPUR,zppsangamsao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Sangam,Sangam,Saoner
1363,"Z.P. PS, SAWANGI (SAONER)",27090410401,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",SAWANGI (SAONER),441107.0,SAWANGI POST SAONER TAHIL SAONER DIST NAGPUR,zppssawangisao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Sawangi,Sawangi,Saoner
1364,"Z.P. PS, KHANDALA (SAONER)",27090410501,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",KHANDALA (SAONER),441107.0,KHANDALA POST SAONER TAHIL SAONER DIST NAGPUR,zppskhandalasao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Khandala,Khandala,Saoner
1365,"Z.P. PS, TELKAMDHI (SAONER)",27090410601,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",TELKAMDHI (SAONER),441107.0,TELKAMDHI POST SAONER TAHIL SAONER DIST NAGPUR,zppstelkamdhisao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Telkamdhi,Telkamdhi,Saoner
1366,"Z.P. PS, KHAIRI (SAONER)",27090410701,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",KHAIRI (SAONER),441107.0,KHAIRI POST SAONER TAHIL SAONER DIST NAGPUR,zppskhairisao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Khairi,Khairi,Saoner
1367,"Z.P. PS, NIMJI (SAONER)",27090410801,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",NIMJI (SAONER),441107.0,NIMJI POST SAONER TAHIL SAONER DIST NAGPUR,zppsnimjisao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Nimji,Nimji,Saoner
1368,"Z.P. PS, MALANWADA (SAONER)",27090410901,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",MALANWADA (SAONER),441107.0,MALANWADA POST SAONER TAHIL SAONER DIST NAGPUR,zppsmalanwadasao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Malanwada,Malanwada,Saoner
1369,"Z.P. PS, KHUBALA (SAONER)",27090411001,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",KHUBALA (SAONER),441107.0,KHUBALA POST SAONER TAHIL SAONER DIST NAGPUR,zppskhubalasao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Khubala,Khubala,Saoner
1370,"Z.P. PS, DHAMANGAON (SAONER)",27090411101,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",DHAMANGAON (SAONER),441107.0,DHAMANGAON POST SAONER TAHIL SAONER DIST NAGPUR,zppsdhamangaonsao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Dhamangaon,Dhamangaon,Saoner
1371,"Z.P. PS, SAWARGAON (SAONER)",27090411201,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",SAWARGAON (SAONER),441107.0,SAWARGAON POST SAONER TAHIL SAONER DIST NAGPUR,zppsawargaonsao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Sawargaon,Sawargaon,Saoner
1372,"Z.P. PS, KODAMEGH (SAONER)",27090411301,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",KODAMEGH (SAONER),441107.0,KODAMEGH POST SAONER TAHIL SAONER DIST NAGPUR,zppskodameghsao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Kodamegh,Kodamegh,Saoner
1373,"Z.P. PS, PIPARI (SAONER)",27090411401,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",PIPARI (SAONER),441107.0,PIPARI POST SAONER TAHIL SAONER DIST NAGPUR,zppspiparisao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Pipari,Pipari,Saoner
1374,"Z.P. PS, PARSODI (SAONER)",27090411501,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",PARSODI (SAONER),441107.0,PARSODI POST SAONER TAHIL SAONER DIST NAGPUR,zppsparsodisao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Parsodi,Parsodi,Saoner
1375,"Z.P. PS, KHANBAHULI (SAONER)",27090411601,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",KHANBAHULI (SAONER),441107.0,KHANBAHULI POST SAONER TAHIL SAONER DIST NAGPUR,zppskhanbahulisao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Khanbahuli,Khanbahuli,Saoner
1376,"Z.P. UPS, BORGAON (SAONER)",27090411701,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",BORGAON (SAONER),441107.0,BORGAON POST SAONER TAHIL SAONER DIST NAGPUR,zpupsborgaonsao@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Borgaon,Borgaon,Saoner
1377,"Z.P. PS, CHIPEPALORA (SAONER)",27090411801,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",CHIPEPALORA (SAONER),441107.0,CHIPEPALORA POST SAONER TAHIL SAONER DIST NAGPUR,zppschipepalorasao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Chipe Palora,Chipepalora,Saoner
1378,"Z.P. PS, BAZARGAON (SAONER)",27090411901,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",BAZARGAON (SAONER),441107.0,BAZARGAON POST SAONER TAHIL SAONER DIST NAGPUR,zppsbazargaonsao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Bazar Gaon,Bazargaon,Saoner
1379,"Z.P. PS, PIPRA (SAONER)",27090412001,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",PIPRA (SAONER),441107.0,PIPRA POST SAONER TAHIL SAONER DIST NAGPUR,zppspiprasao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Pipra,Pipra,Saoner
1380,"Z.P. PS, WADEGAON (SAONER)",27090412101,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",WADEGAON (SAONER),441107.0,WADEGAON POST SAONER TAHIL SAONER DIST NAGPUR,zppswadegaonsao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Wadegaon,Wadegaon,Saoner
1381,"Z.P. PS, KELWAD (SAONER)",27090412201,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",KELWAD (SAONER),441107.0,KELWAD POST SAONER TAHIL SAONER DIST NAGPUR,zppskelwadsao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Kelwad,Kelwad,Saoner
1382,"Z.P. PS, CHICHLI (SAONER)",27090412301,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",CHICHLI (SAONER),441107.0,CHICHLI POST SAONER TAHIL SAONER DIST NAGPUR,zppschichlisao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Chichli,Chichli,Saoner
1383,"Z.P. PS, DEOLI (SAONER)",27090412401,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",DEOLI (SAONER),441107.0,DEOLI POST SAONER TAHIL SAONER DIST NAGPUR,zppsdeolisao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Deoli,Deoli,Saoner
1384,"Z.P. PS, WAPHI (SAONER)",27090412501,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",WAPHI (SAONER),441107.0,WAPHI POST SAONER TAHIL SAONER DIST NAGPUR,zppswaphisao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Waphi,Waphi,Saoner
1385,"Z.P. PS, NANDAPUR (SAONER)",27090412601,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",NANDAPUR (SAONER),441107.0,NANDAPUR POST SAONER TAHIL SAONER DIST NAGPUR,zppsnandapursao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Nandapur,Nandapur,Saoner
1386,"Z.P. PS, GOWARI (SAONER)",27090412701,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",GOWARI (SAONER),441107.0,GOWARI POST SAONER TAHIL SAONER DIST NAGPUR,zppsgowarisao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Gowari,Gowari,Saoner
1387,"Z.P. PS, PIPLA (HARGIR) (SAONER)",27090412801,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",PIPLA (HARGIR) (SAONER),441107.0,PIPLA HARGIR POST SAONER TAHIL SAONER DIST NAGPUR,zppsplargirsao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Pipla (Haragir),Piplaharagir,Saoner
1388,"Z.P. PS, BICHHWA (SAONER)",27090412901,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",BICHHWA (SAONER),441107.0,BICHHWA POST SAONER TAHIL SAONER DIST NAGPUR,zppsbichhwasao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Bichhwa,Bichhwa,Saoner
1389,"Z.P. UPS, ITGAON (SAONER)",27090413001,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",ITGAON (SAONER),441107.0,ITGAON POST SAONER TAHIL SAONER DIST NAGPUR,zpupsitgaonsao@gmail.com,Local Body,Primary with Upper Primary,3-Co-educational,1–7,Rural,Operational,Itgaon,Itgaon,Saoner
1390,"Z.P. PS, TONDAPUR (SAONER)",27090413101,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",TONDAPUR (SAONER),441107.0,TONDAPUR POST SAONER TAHIL SAONER DIST NAGPUR,zppstondapursao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Tondapur,Tondapur,Saoner
1391,"Z.P. PS, SONEGAON (TONDAPUR) (SAONER)",27090413201,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",SONEGAON (TONDAPUR) (SAONER),441107.0,SONEGAON POST SAONER TAHIL SAONER DIST NAGPUR,zppsonegaontsao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Sonegaon,Sonegaon,Saoner
1392,"Z.P. PS, DHANGARPUR (SAONER)",27090413301,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",DHANGARPUR (SAONER),441107.0,DHANGARPUR POST SAONER TAHIL SAONER DIST NAGPUR,zppsdhangarpursao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Dhangarpur,Dhangarpur,Saoner
1393,"Z.P. PS, KHUTAMBA (SAONER)",27090413401,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",KHUTAMBA (SAONER),441107.0,KHUTAMBA POST SAONER TAHIL SAONER DIST NAGPUR,zppskhutambasao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Khutamba,Khutamba,Saoner
1394,"Z.P. PS, MALEGAON (SAONER)",27090413501,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",MALEGAON (SAONER),441107.0,MALEGAON POST SAONER TAHIL SAONER DIST NAGPUR,zppsmalegaonsao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Malegaon,Malegaon,Saoner
1395,"Z.P. PS, DEKHEGAON (SAONER)",27090413601,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",DEKHEGAON (SAONER),441107.0,DEKHEGAON POST SAONER TAHIL SAONER DIST NAGPUR,zppsdekhegaonsao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Dekhegaon,Dekhegaon,Saoner
1396,"Z.P. PS, CHICHLI (DEKHEGAON) (SAONER)",27090413701,MAHARASHTRA,NAGPUR,SAONER,"Z.P. PS NO.1, SAONER ",CHICHLI (DEKHEGAON) (SAONER),441107.0,CHICHLI POST SAONER TAHIL SAONER DIST NAGPUR,zppschichlidekhesao@gmail.com,Local Body,Primary,3-Co-educational,1–4,Rural,Operational,Chichli,Chichli,Saoner
